Case_N,Source,Entity,Entity_Label,First_Position_Span
3.0,Ref_Text,"CEA 
F",Biomarker,"[605, 610]"
3.0,Ref_Text,pelvic MRI,Imaging_Test,"[662, 671]"
3.0,Ref_Text,Liquid biopsies,Imaging_Test,"[818, 832]"
3.0,Ref_Text,ctDNA,Oncogene,"[867, 871]"
4.0,Text,invasion,Invasion,"[295, 302]"
4.0,Text,involvement,Invasion,"[311, 321]"
4.0,Text,metastases,Metastasis,"[372, 381]"
4.0,Text,staging,Staging,"[416, 422]"
4.0,Text,staged,Staging,"[489, 494]"
4.0,Text,surgery,Cancer_Surgery,"[496, 502]"
4.0,Text,response,Response_To_Treatment,"[571, 578]"
4.0,Text,radiologic,Imaging_Test,"[581, 590]"
4.0,Text,CEA,Biomarker,"[596, 598]"
4.0,Ref_Text,involvement,Invasion,"[77, 87]"
4.0,Ref_Text,PET-CT,Imaging_Test,"[98, 103]"
4.0,Ref_Text,MRI,Imaging_Test,"[138, 140]"
4.0,Ref_Text,invasion,Invasion,"[176, 183]"
4.0,Ref_Text,right hepatectomy,Cancer_Surgery,"[239, 255]"
4.0,Ref_Text,MSI,Oncogene,"[295, 297]"
4.0,Ref_Text,primary tumor,Tumor_Finding,"[315, 327]"
4.0,Ref_Text,adjuvant therapy,Therapy,"[377, 392]"
4.0,Ref_Text,surgery,Cancer_Surgery,"[477, 483]"
4.0,Ref_Text,tumor,Tumor_Finding,"[500, 504]"
4.0,Ref_Text,systemic chemotherapy,Therapy,"[521, 541]"
4.0,Ref_Text,decrease,Response_To_Treatment,"[544, 551]"
4.0,Ref_Text,stability,Response_To_Treatment,"[554, 562]"
4.0,Ref_Text,progression,Response_To_Treatment,"[567, 577]"
4.0,Ref_Text,CEA,Biomarker,"[597, 599]"
4.0,Ref_Text,Liquid biopsies,Imaging_Test,"[605, 619]"
4.0,Ref_Text,ctDNA,Oncogene,"[654, 658]"
5.0,Text,metastasis,Metastasis,"[304, 313]"
5.0,Text,PET‑CT,Imaging_Test,"[389, 394]"
5.0,Text,resection,Cancer_Surgery,"[547, 555]"
5.0,Text,lesion,Tumor_Finding,"[578, 583]"
5.0,Text,staged,Staging,"[638, 643]"
5.0,Text,surgery,Cancer_Surgery,"[645, 651]"
5.0,Ref_Text,involvement,Invasion,"[77, 87]"
5.0,Ref_Text,PET-CT,Imaging_Test,"[98, 103]"
5.0,Ref_Text,liver MRI,Imaging_Test,"[118, 126]"
5.0,Ref_Text,lesion,Tumor_Finding,"[182, 187]"
5.0,Ref_Text,MSI,Oncogene,"[227, 229]"
5.0,Ref_Text,mutation,Biomarker_Result,"[231, 238]"
5.0,Ref_Text,primary tumor,Tumor_Finding,"[247, 259]"
5.0,Ref_Text,prognosis,Response_To_Treatment,"[274, 282]"
5.0,Ref_Text,adjuvant therapy,Therapy,"[309, 324]"
5.0,Ref_Text,tumor,Tumor_Finding,"[418, 422]"
5.0,Ref_Text,systemic chemotherapy,Therapy,"[439, 459]"
5.0,Ref_Text,decrease,Response_To_Treatment,"[462, 469]"
5.0,Ref_Text,stability,Response_To_Treatment,"[472, 480]"
5.0,Ref_Text,progression,Response_To_Treatment,"[485, 495]"
5.0,Ref_Text,CEA,Biomarker,"[515, 517]"
5.0,Ref_Text,Liquid biopsies,Imaging_Test,"[523, 537]"
5.0,Ref_Text,ctDNA,Oncogene,"[572, 576]"
6.0,Text,bilirubin,Biomarker,"[122, 130]"
6.0,Text,chemotherapy,Therapy,"[262, 273]"
6.0,Text,surgery,Cancer_Surgery,"[285, 291]"
6.0,Text,T4,Staging,"[322, 323]"
6.0,Text,invasion,Invasion,"[325, 332]"
6.0,Text,involvement,Invasion,"[341, 351]"
6.0,Text,multivisceral resection,Cancer_Surgery,"[381, 403]"
6.0,Text,chest imaging,Imaging_Test,"[459, 471]"
6.0,Text,lung nodules,Tumor_Finding,"[474, 485]"
6.0,Text,CEA,Biomarker,"[523, 525]"
6.0,Text,systemic therapy,Therapy,"[547, 562]"
6.0,Text,segmental resections,Cancer_Surgery,"[664, 683]"
6.0,Text,staged,Staging,"[758, 763]"
6.0,Ref_Text,primary tumor,Tumor_Finding,"[66, 78]"
6.0,Ref_Text,extends,Invasion,"[80, 86]"
6.0,Ref_Text,left hepatectomy,Cancer_Surgery,"[207, 222]"
6.0,Ref_Text,surgeries,Cancer_Surgery,"[287, 295]"
6.0,Ref_Text,MSI,Oncogene,"[335, 337]"
6.0,Ref_Text,mutation,Biomarker_Result,"[339, 346]"
6.0,Ref_Text,prognosis,Response_To_Treatment,"[382, 390]"
6.0,Ref_Text,adjuvant therapy,Therapy,"[417, 432]"
6.0,Ref_Text,tumor,Tumor_Finding,"[449, 453]"
6.0,Ref_Text,systemic chemotherapy,Therapy,"[470, 490]"
6.0,Ref_Text,decrease,Response_To_Treatment,"[493, 500]"
6.0,Ref_Text,stability,Response_To_Treatment,"[503, 511]"
6.0,Ref_Text,progression,Response_To_Treatment,"[516, 526]"
6.0,Ref_Text,CEA,Biomarker,"[546, 548]"
6.0,Ref_Text,Liquid biopsies,Imaging_Test,"[554, 568]"
6.0,Ref_Text,ctDNA,Oncogene,"[603, 607]"
7.0,Text,Detailed MRI of the rectum,Imaging_Test,"[183, 208]"
7.0,Text,involvement,Invasion,"[229, 239]"
7.0,Text,CEA,Biomarker,"[279, 281]"
7.0,Text,CA 19‑9,Biomarker,"[320, 326]"
7.0,Text,BRAF,Oncogene,"[334, 337]"
7.0,Text,mutation status,Biomarker_Result,"[339, 353]"
7.0,Text,sphincter‑preserving,Cancer_Surgery,"[486, 505]"
7.0,Text,abdominoperineal resection,Cancer_Surgery,"[511, 536]"
7.0,Ref_Text,tumor,Tumor_Finding,"[70, 74]"
7.0,Ref_Text,pelvic MRI,Imaging_Test,"[150, 159]"
7.0,Ref_Text,lesions,Tumor_Finding,"[278, 284]"
7.0,Ref_Text,MRI,Imaging_Test,"[289, 291]"
7.0,Ref_Text,primary tumor,Tumor_Finding,"[351, 363]"
7.0,Ref_Text,adjuvant therapy,Therapy,"[413, 428]"
7.0,Ref_Text,systemic chemotherapy,Therapy,"[465, 485]"
7.0,Ref_Text,pelvic radiotherapy,Therapy,"[503, 521]"
7.0,Ref_Text,decrease,Response_To_Treatment,"[524, 531]"
7.0,Ref_Text,progression,Response_To_Treatment,"[547, 557]"
7.0,Ref_Text,CEA,Biomarker,"[577, 579]"
7.0,Ref_Text,chemotherapy,Therapy,"[673, 684]"
7.0,Ref_Text,Liquid biopsies,Imaging_Test,"[690, 704]"
7.0,Ref_Text,ctDNA,Oncogene,"[739, 743]"
8.0,Text,primary colon tumor,Tumor_Finding,"[98, 116]"
8.0,Text,T stage,Staging,"[119, 125]"
8.0,Text,N stage,Staging,"[128, 134]"
8.0,Text,invasion,Invasion,"[162, 169]"
8.0,Text,colonoscopic,Imaging_Test,"[369, 380]"
8.0,Text,resection,Cancer_Surgery,"[436, 444]"
8.0,Text,neoadjuvant therapy,Therapy,"[484, 502]"
8.0,Text,upfront surgery,Cancer_Surgery,"[511, 525]"
8.0,Text,chemotherapy,Therapy,"[542, 553]"
8.0,Text,radiation,Therapy,"[558, 566]"
8.0,Ref_Text,K-Ras,Biomarker,"[41, 45]"
8.0,Ref_Text,MSI,Oncogene,"[89, 91]"
8.0,Ref_Text,mutation,Biomarker_Result,"[93, 100]"
8.0,Ref_Text,primary tumor,Tumor_Finding,"[109, 121]"
8.0,Ref_Text,adjuvant therapy,Therapy,"[171, 186]"
8.0,Ref_Text,extension,Invasion,"[203, 211]"
8.0,Ref_Text,lesion,Tumor_Finding,"[341, 346]"
8.0,Ref_Text,non anatomic resection,Cancer_Surgery,"[378, 399]"
8.0,Ref_Text,tumor,Tumor_Finding,"[489, 493]"
8.0,Ref_Text,systemic chemotherapy,Therapy,"[510, 530]"
8.0,Ref_Text,decrease,Response_To_Treatment,"[533, 540]"
8.0,Ref_Text,stability,Response_To_Treatment,"[543, 551]"
8.0,Ref_Text,progression,Response_To_Treatment,"[556, 566]"
8.0,Ref_Text,CEA,Biomarker,"[586, 588]"
8.0,Ref_Text,chemotherapy,Therapy,"[683, 694]"
9.0,Text,bilirubin,Biomarker,"[162, 170]"
9.0,Text,albumin,Biomarker,"[173, 179]"
9.0,Text,INR,Biomarker,"[182, 184]"
9.0,Text,Chest imaging,Imaging_Test,"[310, 322]"
9.0,Text,metastases,Metastasis,"[353, 362]"
9.0,Text,involvement,Invasion,"[469, 479]"
9.0,Text,lesions,Tumor_Finding,"[496, 502]"
9.0,Text,KRAS,Oncogene,"[565, 568]"
9.0,Text,BRAF,Biomarker,"[626, 629]"
9.0,Text,MSI/MMR,Biomarker,"[632, 638]"
9.0,Text,operation,Cancer_Surgery,"[788, 796]"
9.0,Text,systemic therapy,Therapy,"[833, 848]"
9.0,Ref_Text,MSI,Oncogene,"[75, 77]"
9.0,Ref_Text,primary tumor,Tumor_Finding,"[95, 107]"
9.0,Ref_Text,adjuvant therapy,Therapy,"[157, 172]"
9.0,Ref_Text,liver lesion,Tumor_Finding,"[225, 236]"
9.0,Ref_Text,non anatomic resection,Cancer_Surgery,"[268, 289]"
9.0,Ref_Text,tumor,Tumor_Finding,"[379, 383]"
9.0,Ref_Text,systemic chemotherapy,Therapy,"[400, 420]"
9.0,Ref_Text,decrease,Response_To_Treatment,"[423, 430]"
9.0,Ref_Text,stability,Response_To_Treatment,"[433, 441]"
9.0,Ref_Text,progression,Response_To_Treatment,"[446, 456]"
9.0,Ref_Text,CEA,Biomarker,"[476, 478]"
9.0,Ref_Text,chemotherapy,Therapy,"[572, 583]"
10.0,Text,primary tumor,Tumor_Finding,"[237, 249]"
10.0,Text,T‑stage,Staging,"[252, 258]"
10.0,Text,N‑stage,Staging,"[261, 267]"
10.0,Text,staging,Staging,"[391, 397]"
10.0,Text,lesion,Tumor_Finding,"[442, 447]"
10.0,Text,portal vein embolization,Cancer_Surgery,"[510, 533]"
10.0,Text,RAS,Oncogene,"[583, 585]"
10.0,Text,BRAF,Oncogene,"[588, 591]"
10.0,Text,systemic therapy,Therapy,"[627, 642]"
10.0,Text,staged,Staging,"[708, 713]"
10.0,Text,surgery,Cancer_Surgery,"[715, 721]"
10.0,Ref_Text,MSI,Oncogene,"[75, 77]"
10.0,Ref_Text,primary tumor,Tumor_Finding,"[95, 107]"
10.0,Ref_Text,adjuvant therapy,Therapy,"[157, 172]"
10.0,Ref_Text,extension,Invasion,"[189, 197]"
10.0,Ref_Text,lesion,Tumor_Finding,"[339, 344]"
10.0,Ref_Text,non anatomic resection,Cancer_Surgery,"[376, 397]"
10.0,Ref_Text,tumor,Tumor_Finding,"[507, 511]"
10.0,Ref_Text,systemic chemotherapy,Therapy,"[528, 548]"
10.0,Ref_Text,decrease,Response_To_Treatment,"[551, 558]"
10.0,Ref_Text,stability,Response_To_Treatment,"[561, 569]"
10.0,Ref_Text,progression,Response_To_Treatment,"[574, 584]"
10.0,Ref_Text,CEA,Biomarker,"[604, 606]"
10.0,Ref_Text,chemotherapy,Therapy,"[701, 712]"
11.0,Text,AST/ALT,Biomarker,"[139, 145]"
11.0,Text,metastasis,Metastasis,"[350, 359]"
11.0,Text,implants,Invasion,"[476, 483]"
11.0,Text,lung nodules,Tumor_Finding,"[486, 497]"
11.0,Text,CEA,Biomarker,"[558, 560]"
11.0,Text,trend,Biomarker_Result,"[562, 566]"
11.0,Text,staged,Staging,"[640, 645]"
11.0,Text,surgery,Cancer_Surgery,"[667, 673]"
11.0,Ref_Text,MSI,Oncogene,"[75, 77]"
11.0,Ref_Text,primary tumor,Tumor_Finding,"[95, 107]"
11.0,Ref_Text,adjuvant therapy,Therapy,"[157, 172]"
11.0,Ref_Text,lesions,Tumor_Finding,"[223, 229]"
11.0,Ref_Text,non anatomic resection,Cancer_Surgery,"[346, 367]"
11.0,Ref_Text,tumor,Tumor_Finding,"[457, 461]"
11.0,Ref_Text,systemic chemotherapy,Therapy,"[478, 498]"
11.0,Ref_Text,decrease,Response_To_Treatment,"[501, 508]"
11.0,Ref_Text,stability,Response_To_Treatment,"[511, 519]"
11.0,Ref_Text,progression,Response_To_Treatment,"[524, 534]"
11.0,Ref_Text,CEA,Biomarker,"[554, 556]"
11.0,Ref_Text,chemotherapy,Therapy,"[650, 661]"
12.0,Text,Detailed imaging,Imaging_Test,"[219, 234]"
12.0,Text,hepatic lesion,Tumor_Finding,"[243, 256]"
12.0,Text,RAS,Oncogene,"[457, 459]"
12.0,Text,BRAF,Oncogene,"[462, 465]"
12.0,Text,status,Biomarker_Result,"[477, 482]"
12.0,Text,systemic therapy,Therapy,"[506, 521]"
12.0,Text,CEA,Biomarker,"[544, 546]"
12.0,Text,tumor,Tumor_Finding,"[564, 568]"
12.0,Text,staged,Staging,"[635, 640]"
12.0,Text,surgery,Cancer_Surgery,"[642, 648]"
12.0,Ref_Text,rectal tumor,Tumor_Finding,"[63, 74]"
12.0,Ref_Text,pelvic MRI,Imaging_Test,"[150, 159]"
12.0,Ref_Text,MSI,Oncogene,"[250, 252]"
12.0,Ref_Text,primary tumor,Tumor_Finding,"[270, 282]"
12.0,Ref_Text,adjuvant therapy,Therapy,"[332, 347]"
12.0,Ref_Text,segment II,Staging,"[403, 412]"
12.0,Ref_Text,lesion,Tumor_Finding,"[414, 419]"
12.0,Ref_Text,liver MRI,Imaging_Test,"[424, 432]"
12.0,Ref_Text,tumor,Tumor_Finding,"[449, 453]"
12.0,Ref_Text,systemic chemotherapy,Therapy,"[470, 490]"
12.0,Ref_Text,pelvic radiotherapy,Therapy,"[508, 526]"
12.0,Ref_Text,decrease,Response_To_Treatment,"[529, 536]"
12.0,Ref_Text,stability,Response_To_Treatment,"[539, 547]"
12.0,Ref_Text,progression,Response_To_Treatment,"[552, 562]"
12.0,Ref_Text,CEA,Biomarker,"[582, 584]"
12.0,Ref_Text,chemotherapy,Therapy,"[678, 689]"
12.0,Ref_Text,Liquid biopsies,Imaging_Test,"[695, 709]"
12.0,Ref_Text,ctDNA,Oncogene,"[744, 748]"
13.0,Text,bilirubin,Biomarker,"[159, 167]"
13.0,Text,INR,Biomarker,"[170, 172]"
13.0,Text,albumin,Biomarker,"[175, 181]"
13.0,Text,PET‑CT,Imaging_Test,"[389, 394]"
13.0,Text,KRAS,Oncogene,"[509, 512]"
13.0,Text,NRAS,Oncogene,"[515, 518]"
13.0,Text,BRAF,Oncogene,"[521, 524]"
13.0,Text,CEA,Biomarker,"[558, 560]"
13.0,Text,therapy,Therapy,"[599, 605]"
13.0,Text,neoadjuvant,Therapy,"[633, 643]"
13.0,Text,adjuvant treatment,Therapy,"[648, 665]"
13.0,Ref_Text,MSI,Oncogene,"[75, 77]"
13.0,Ref_Text,primary tumor,Tumor_Finding,"[95, 107]"
13.0,Ref_Text,adjuvant therapy,Therapy,"[157, 172]"
13.0,Ref_Text,lesions,Tumor_Finding,"[223, 229]"
13.0,Ref_Text,non anatomic resection,Cancer_Surgery,"[347, 368]"
13.0,Ref_Text,extension,Invasion,"[456, 464]"
13.0,Ref_Text,tumor,Tumor_Finding,"[553, 557]"
13.0,Ref_Text,systemic chemotherapy,Therapy,"[574, 594]"
13.0,Ref_Text,decrease,Response_To_Treatment,"[597, 604]"
13.0,Ref_Text,progression,Response_To_Treatment,"[620, 630]"
13.0,Ref_Text,CEA,Biomarker,"[650, 652]"
13.0,Ref_Text,chemotherapy,Therapy,"[825, 836]"
14.0,Text,KRAS,Oncogene,"[201, 204]"
14.0,Text,mutation,Biomarker_Result,"[206, 213]"
14.0,Text,anti‑EGFR therapy,Therapy,"[250, 266]"
14.0,Text,lesions,Tumor_Finding,"[311, 317]"
14.0,Text,CT,Imaging_Test,"[433, 434]"
14.0,Text,implants,Invasion,"[454, 461]"
14.0,Text,pulmonary nodules,Tumor_Finding,"[464, 480]"
14.0,Text,neoadjuvant chemotherapy,Therapy,"[520, 543]"
14.0,Text,upfront surgery,Cancer_Surgery,"[552, 566]"
14.0,Ref_Text,MSI,Oncogene,"[75, 77]"
14.0,Ref_Text,primary tumor,Tumor_Finding,"[95, 107]"
14.0,Ref_Text,adjuvant therapy,Therapy,"[157, 172]"
14.0,Ref_Text,extension,Invasion,"[189, 197]"
14.0,Ref_Text,non anatomic resection,Cancer_Surgery,"[383, 404]"
14.0,Ref_Text,tumor,Tumor_Finding,"[493, 497]"
14.0,Ref_Text,systemic chemotherapy,Therapy,"[514, 534]"
14.0,Ref_Text,decrease,Response_To_Treatment,"[537, 544]"
14.0,Ref_Text,stability,Response_To_Treatment,"[547, 555]"
14.0,Ref_Text,progression,Response_To_Treatment,"[560, 570]"
14.0,Ref_Text,CEA,Biomarker,"[590, 592]"
14.0,Ref_Text,chemotherapy,Therapy,"[687, 698]"
15.0,Text,rectal tumor,Tumor_Finding,"[55, 66]"
15.0,Text,MRI,Imaging_Test,"[92, 94]"
15.0,Text,involvement,Invasion,"[128, 138]"
15.0,Text,CRT,Therapy,"[230, 232]"
15.0,Text,surgery,Cancer_Surgery,"[235, 241]"
15.0,Text,chemotherapy,Therapy,"[247, 258]"
15.0,Text,Chest imaging,Imaging_Test,"[350, 362]"
15.0,Text,CT,Imaging_Test,"[365, 366]"
15.0,Text,PET,Imaging_Test,"[371, 373]"
15.0,Text,metastases,Metastasis,"[433, 442]"
15.0,Text,pelvic radiation,Therapy,"[507, 522]"
15.0,Text,CRT,Cancer_Surgery,"[687, 689]"
15.0,Text,staged,Staging,"[711, 716]"
15.0,Ref_Text,rectal tumor,Tumor_Finding,"[63, 74]"
15.0,Ref_Text,pelvic MRI,Imaging_Test,"[150, 159]"
15.0,Ref_Text,MSI,Oncogene,"[250, 252]"
15.0,Ref_Text,primary tumor,Tumor_Finding,"[270, 282]"
15.0,Ref_Text,adjuvant therapy,Therapy,"[332, 347]"
15.0,Ref_Text,lesion,Tumor_Finding,"[413, 418]"
15.0,Ref_Text,liver MRI,Imaging_Test,"[423, 431]"
15.0,Ref_Text,tumor,Tumor_Finding,"[448, 452]"
15.0,Ref_Text,systemic chemotherapy,Therapy,"[469, 489]"
15.0,Ref_Text,pelvic radiotherapy,Therapy,"[507, 525]"
15.0,Ref_Text,decrease,Response_To_Treatment,"[528, 535]"
15.0,Ref_Text,stability,Response_To_Treatment,"[538, 546]"
15.0,Ref_Text,progression,Response_To_Treatment,"[551, 561]"
15.0,Ref_Text,CEA,Biomarker,"[581, 583]"
15.0,Ref_Text,chemotherapy,Therapy,"[677, 688]"
15.0,Ref_Text,Liquid biopsies,Imaging_Test,"[694, 708]"
15.0,Ref_Text,ctDNA,Oncogene,"[743, 747]"
16.0,Text,bilirubin,Biomarker,"[159, 167]"
16.0,Text,INR,Biomarker,"[170, 172]"
16.0,Text,albumin,Biomarker,"[175, 181]"
16.0,Text,involvement,Invasion,"[413, 423]"
16.0,Text,resection,Cancer_Surgery,"[463, 471]"
16.0,Text,reconstruction,Cancer_Surgery,"[478, 491]"
16.0,Text,primary colon tumor,Tumor_Finding,"[513, 531]"
16.0,Text,resected,Cancer_Surgery,"[534, 541]"
16.0,Text,staging,Staging,"[690, 696]"
16.0,Text,KRAS,Oncogene,"[736, 739]"
16.0,Text,NRAS,Oncogene,"[742, 745]"
16.0,Text,BRAF,Oncogene,"[748, 751]"
16.0,Text,systemic therapy,Therapy,"[787, 802]"
16.0,Text,multimodal therapy,Therapy,"[860, 877]"
16.0,Ref_Text,lesions,Tumor_Finding,"[83, 89]"
16.0,Ref_Text,liver MRI,Imaging_Test,"[143, 151]"
16.0,Ref_Text,extension,Invasion,"[167, 175]"
16.0,Ref_Text,primary tumor,Tumor_Finding,"[180, 192]"
16.0,Ref_Text,major hepatectomy,Cancer_Surgery,"[335, 351]"
16.0,Ref_Text,tumor,Tumor_Finding,"[368, 372]"
16.0,Ref_Text,systemic chemotherapy,Therapy,"[389, 409]"
16.0,Ref_Text,decrease,Response_To_Treatment,"[412, 419]"
16.0,Ref_Text,stability,Response_To_Treatment,"[422, 430]"
16.0,Ref_Text,progression,Response_To_Treatment,"[435, 445]"
16.0,Ref_Text,CEA,Biomarker,"[465, 467]"
16.0,Ref_Text,chemotherapy,Therapy,"[530, 541]"
16.0,Ref_Text,MSI,Oncogene,"[649, 651]"
16.0,Ref_Text,prognosis,Response_To_Treatment,"[696, 704]"
16.0,Ref_Text,adjuvant therapy,Therapy,"[731, 746]"
17.0,Text,bilirubin,Biomarker,"[159, 167]"
17.0,Text,AST/ALT,Biomarker,"[170, 176]"
17.0,Text,hepatic lesion,Tumor_Finding,"[295, 308]"
17.0,Text,primary sigmoid tumor,Tumor_Finding,"[571, 591]"
17.0,Text,resection,Cancer_Surgery,"[640, 648]"
17.0,Text,BRAF,Oncogene,"[681, 684]"
17.0,Text,systemic therapy,Therapy,"[730, 745]"
17.0,Text,surgical staging,Staging,"[792, 807]"
17.0,Text,hepatectomy,Cancer_Surgery,"[845, 855]"
17.0,Ref_Text,lesions,Tumor_Finding,"[79, 85]"
17.0,Ref_Text,liver MRI,Imaging_Test,"[139, 147]"
17.0,Ref_Text,major hepatectomy,Cancer_Surgery,"[235, 251]"
17.0,Ref_Text,tumor,Tumor_Finding,"[268, 272]"
17.0,Ref_Text,systemic chemotherapy,Therapy,"[289, 309]"
17.0,Ref_Text,decrease,Response_To_Treatment,"[312, 319]"
17.0,Ref_Text,stability,Response_To_Treatment,"[322, 330]"
17.0,Ref_Text,progression,Response_To_Treatment,"[335, 345]"
17.0,Ref_Text,CEA,Biomarker,"[365, 367]"
17.0,Ref_Text,chemotherapy,Therapy,"[429, 440]"
17.0,Ref_Text,staged,Staging,"[460, 465]"
17.0,Ref_Text,hepatectomy,Cancer_Surgery,"[467, 477]"
17.0,Ref_Text,MSI,Oncogene,"[585, 587]"
17.0,Ref_Text,primary tumor,Tumor_Finding,"[605, 617]"
17.0,Ref_Text,prognosis,Response_To_Treatment,"[632, 640]"
17.0,Ref_Text,adjuvant therapy,Therapy,"[667, 682]"
18.0,Text,primary colon tumor,Tumor_Finding,"[55, 73]"
18.0,Text,resected,Cancer_Surgery,"[76, 83]"
18.0,Text,symptomatic,Response_To_Treatment,"[100, 110]"
18.0,Text,lesions,Tumor_Finding,"[151, 157]"
18.0,Text,involvement,Invasion,"[191, 201]"
18.0,Text,bilirubin,Biomarker,"[285, 293]"
18.0,Text,INR,Biomarker,"[296, 298]"
18.0,Text,albumin,Biomarker,"[301, 307]"
18.0,Text,mutation,Biomarker_Result,"[425, 432]"
18.0,Text,anti‑EGFR therapy,Therapy,"[469, 485]"
18.0,Text,Response,Response_To_Treatment,"[493, 500]"
18.0,Text,FOLFOXIRI,Therapy,"[517, 525]"
18.0,Text,metastases,Metastasis,"[622, 631]"
18.0,Ref_Text,lesions,Tumor_Finding,"[77, 83]"
18.0,Ref_Text,liver MRI,Imaging_Test,"[137, 145]"
18.0,Ref_Text,major hepatectomy,Cancer_Surgery,"[233, 249]"
18.0,Ref_Text,tumor,Tumor_Finding,"[266, 270]"
