Case_N,Source,Entity,Entity_Label,First_Position_Span
2.0,Ref_Text,bevacizumab,Therapy,"[363, 373]"
2.0,Ref_Text,right hemicolectomy,Cancer_Surgery,"[620, 638]"
2.0,Ref_Text,D2 lymphadectomy,Cancer_Surgery,"[703, 718]"
2.0,Ref_Text,segment VI wedge/segmentectomy,Cancer_Surgery,"[760, 789]"
2.0,Ref_Text,ultrasound,Imaging_Test,"[841, 850]"
2.0,Ref_Text,resection,Cancer_Surgery,"[905, 913]"
2.0,Ref_Text,liver resection,Cancer_Surgery,"[1087, 1101]"
2.0,Ref_Text,surgery,Cancer_Surgery,"[1280, 1286]"
2.0,Ref_Text,systemic chemotherapy,Therapy,"[1980, 2000]"
2.0,Ref_Text,imaging,Imaging_Test,"[2059, 2065]"
3.0,Text,radiotherapy,Therapy,"[48, 59]"
3.0,Text,abdominal surgery,Cancer_Surgery,"[138, 154]"
3.0,Text,contrast‑enhanced CT of chest and abdomen,Imaging_Test,"[187, 227]"
3.0,Text,liver MRI,Imaging_Test,"[230, 238]"
3.0,Text,laparoscopic low anterior resection,Cancer_Surgery,"[664, 698]"
3.0,Text,laparoscopic wedge/segment III resection,Cancer_Surgery,"[754, 793]"
3.0,Text,liver resection,Cancer_Surgery,"[830, 844]"
3.0,Text,rectal resection,Cancer_Surgery,"[868, 883]"
3.0,Text,rectal operation,Cancer_Surgery,"[1176, 1191]"
3.0,Text,Adjuvant systemic therapy,Therapy,"[1199, 1223]"
3.0,Text,FOLFOX,Therapy,"[1241, 1246]"
3.0,Text,CAPOX,Therapy,"[1252, 1256]"
3.0,Text,cetuximab,Therapy,"[1321, 1329]"
3.0,Ref_Text,liver MRI,Imaging_Test,"[89, 97]"
3.0,Ref_Text,contrast enhanced CT,Imaging_Test,"[103, 122]"
3.0,Ref_Text,chemotherapy,Therapy,"[275, 286]"
3.0,Ref_Text,FOLFOX,Therapy,"[289, 294]"
3.0,Ref_Text,bevacizumab,Therapy,"[298, 308]"
3.0,Ref_Text,cetuximab,Therapy,"[313, 321]"
3.0,Ref_Text,anti-EGFR therapy,Therapy,"[371, 387]"
3.0,Ref_Text,liver and rectum MRI,Imaging_Test,"[467, 486]"
3.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[493, 512]"
3.0,Ref_Text,radiotherapy,Therapy,"[717, 728]"
3.0,Ref_Text,surgical,Cancer_Surgery,"[793, 800]"
3.0,Ref_Text,CAPOX,Therapy,"[889, 893]"
3.0,Ref_Text,pelvic imaging,Imaging_Test,"[1245, 1258]"
3.0,Ref_Text,liver-first resection,Cancer_Surgery,"[1606, 1626]"
3.0,Ref_Text,rectal resection,Cancer_Surgery,"[1683, 1698]"
3.0,Ref_Text,oncologic resection of the upper rectum,Cancer_Surgery,"[1769, 1807]"
3.0,Ref_Text,low anterior resection,Cancer_Surgery,"[1810, 1831]"
3.0,Ref_Text,Parenchymal-sparing segment III wedge/segmentectomy,Cancer_Surgery,"[1857, 1907]"
3.0,Ref_Text,ultrasound,Imaging_Test,"[1959, 1968]"
3.0,Ref_Text,resection,Cancer_Surgery,"[2023, 2031]"
3.0,Ref_Text,liver resection,Cancer_Surgery,"[2204, 2218]"
3.0,Ref_Text,surgery,Cancer_Surgery,"[2397, 2403]"
3.0,Ref_Text,imaging,Imaging_Test,"[2827, 2833]"
4.0,Text,CT,Imaging_Test,"[181, 182]"
4.0,Text,thoracic CT,Imaging_Test,"[211, 221]"
4.0,Text,PET‑CT,Imaging_Test,"[227, 232]"
4.0,Text,chemotherapy,Therapy,"[532, 543]"
4.0,Text,FOLFOX,Therapy,"[673, 678]"
4.0,Text,bevacizumab,Therapy,"[695, 705]"
4.0,Text,liver MRI,Imaging_Test,"[1097, 1105]"
4.0,Text,triphasic CT of the chest/abdomen,Imaging_Test,"[1145, 1177]"
4.0,Text,Surgical resection,Cancer_Surgery,"[1405, 1422]"
4.0,Text,segmental colectomy,Cancer_Surgery,"[1611, 1629]"
4.0,Text,colorectal resection,Cancer_Surgery,"[1889, 1908]"
4.0,Text,Adjuvant therapy,Therapy,"[2047, 2062]"
4.0,Text,adjuvant immunotherapy,Therapy,"[2260, 2281]"
4.0,Ref_Text,systemic therapy,Therapy,"[56, 71]"
4.0,Ref_Text,chemotherapy,Therapy,"[363, 374]"
4.0,Ref_Text,FOLFOX,Therapy,"[377, 382]"
4.0,Ref_Text,FOLFIRI,Therapy,"[387, 393]"
4.0,Ref_Text,bevacizumab,Therapy,"[397, 407]"
4.0,Ref_Text,surgery,Cancer_Surgery,"[597, 603]"
4.0,Ref_Text,liver MRI,Imaging_Test,"[661, 669]"
4.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[675, 694]"
4.0,Ref_Text,intra-operative ultrasound,Imaging_Test,"[1051, 1076]"
4.0,Ref_Text,Segment IV wedge/segmentectomy,Cancer_Surgery,"[1081, 1110]"
4.0,Ref_Text,Segment V and VI wedge resections,Cancer_Surgery,"[1115, 1147]"
4.0,Ref_Text,R0 resection,Cancer_Surgery,"[1164, 1175]"
4.0,Ref_Text,ultrasound,Imaging_Test,"[1284, 1293]"
4.0,Ref_Text,liver resection,Cancer_Surgery,"[1413, 1427]"
4.0,Ref_Text,Transverse colectomy,Cancer_Surgery,"[1687, 1706]"
4.0,Ref_Text,extended right colectomy,Cancer_Surgery,"[1711, 1734]"
4.0,Ref_Text,oncological lymphadenectomy,Cancer_Surgery,"[1772, 1798]"
4.0,Ref_Text,resection,Cancer_Surgery,"[1919, 1927]"
4.0,Ref_Text,colectomy,Cancer_Surgery,"[1966, 1974]"
4.0,Ref_Text,imaging,Imaging_Test,"[2384, 2390]"
5.0,Text,Neoadjuvant systemic therapy,Therapy,"[35, 62]"
5.0,Text,FOLFOX,Therapy,"[74, 79]"
5.0,Text,chemotherapy,Therapy,"[252, 263]"
5.0,Text,Surgical resection,Cancer_Surgery,"[349, 366]"
5.0,Text,sigmoidectomy,Cancer_Surgery,"[401, 413]"
5.0,Text,liver surgery,Cancer_Surgery,"[621, 633]"
5.0,Text,neoadjuvant chemotherapy,Therapy,"[705, 728]"
5.0,Text,liver resection,Cancer_Surgery,"[741, 755]"
5.0,Text,Parenchymal‑sparing liver resection,Cancer_Surgery,"[789, 823]"
5.0,Text,segmental/wedge resections,Cancer_Surgery,"[826, 851]"
5.0,Text,imaging,Imaging_Test,"[966, 972]"
5.0,Text,hepatectomy,Cancer_Surgery,"[1029, 1039]"
5.0,Text,ultrasound,Imaging_Test,"[1128, 1137]"
5.0,Text,Adjuvant systemic therapy,Therapy,"[1213, 1237]"
5.0,Ref_Text,systemic therapy,Therapy,"[56, 71]"
5.0,Ref_Text,chemotherapy,Therapy,"[359, 370]"
5.0,Ref_Text,FOLFOX,Therapy,"[373, 378]"
5.0,Ref_Text,FOLFIRI,Therapy,"[383, 389]"
5.0,Ref_Text,anti-EGFR therapy,Therapy,"[440, 456]"
5.0,Ref_Text,surgery,Cancer_Surgery,"[580, 586]"
5.0,Ref_Text,liver MRI,Imaging_Test,"[614, 622]"
5.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[628, 647]"
5.0,Ref_Text,wedge/segmental resections,Cancer_Surgery,"[851, 876]"
5.0,Ref_Text,intra-operative ultrasound,Imaging_Test,"[888, 913]"
5.0,Ref_Text,Segments II–III resections,Cancer_Surgery,"[918, 943]"
5.0,Ref_Text,Segment V wedge resection,Cancer_Surgery,"[978, 1002]"
5.0,Ref_Text,Segment VIII wedge resection,Cancer_Surgery,"[1007, 1034]"
5.0,Ref_Text,R0 resection,Cancer_Surgery,"[1051, 1062]"
5.0,Ref_Text,ultrasound,Imaging_Test,"[1171, 1180]"
5.0,Ref_Text,liver resection,Cancer_Surgery,"[1300, 1314]"
5.0,Ref_Text,sigmoid colectomy,Cancer_Surgery,"[1637, 1653]"
5.0,Ref_Text,oncological lymphadenectomy,Cancer_Surgery,"[1691, 1717]"
5.0,Ref_Text,colectomy,Cancer_Surgery,"[1857, 1865]"
5.0,Ref_Text,resection,Cancer_Surgery,"[1981, 1989]"
5.0,Ref_Text,imaging,Imaging_Test,"[2379, 2385]"
6.0,Text,FOLFOXIRI,Therapy,"[88, 96]"
6.0,Text,anti‑VEGF,Therapy,"[100, 108]"
6.0,Text,right hemicolectomy,Cancer_Surgery,"[309, 327]"
6.0,Text,chemotherapy,Therapy,"[348, 359]"
6.0,Text,MDT,Therapy,"[453, 455]"
6.0,Text,resection,Cancer_Surgery,"[492, 500]"
6.0,Text,contrast‑enhanced CT chest/abdomen,Imaging_Test,"[596, 629]"
6.0,Text,liver MRI,Imaging_Test,"[632, 640]"
6.0,Text,volumetric CT,Imaging_Test,"[681, 693]"
6.0,Text,hepatic resection,Cancer_Surgery,"[856, 872]"
6.0,Text,segmental resection of segments II and IVa,Cancer_Surgery,"[911, 952]"
6.0,Text,Adjuvant systemic therapy,Therapy,"[1217, 1241]"
6.0,Text,portal vein embolization,Cancer_Surgery,"[1502, 1525]"
6.0,Text,two‑stage hepatectomy,Cancer_Surgery,"[1532, 1552]"
6.0,Text,liver surgery,Cancer_Surgery,"[1586, 1598]"
6.0,Ref_Text,oncologic right hemicolectomy,Cancer_Surgery,"[474, 502]"
6.0,Ref_Text,oncological lymphadenectomy,Cancer_Surgery,"[540, 566]"
6.0,Ref_Text,derivation ileostomy,Cancer_Surgery,"[675, 694]"
6.0,Ref_Text,chemotherapy,Therapy,"[770, 781]"
6.0,Ref_Text,FOLFOX,Therapy,"[832, 837]"
6.0,Ref_Text,FOLFIRI,Therapy,"[842, 848]"
6.0,Ref_Text,bevacizumab,Therapy,"[852, 862]"
6.0,Ref_Text,anti-EGFR therapy,Therapy,"[1015, 1031]"
6.0,Ref_Text,Liver surgery,Cancer_Surgery,"[1129, 1141]"
6.0,Ref_Text,parenchymal-sparing resections,Cancer_Surgery,"[1507, 1536]"
6.0,Ref_Text,intra-operative ultrasound,Imaging_Test,"[1548, 1573]"
6.0,Ref_Text,Segment II wedge/segmentectomy,Cancer_Surgery,"[1578, 1607]"
6.0,Ref_Text,Segment IVa wedge/segmentectomy,Cancer_Surgery,"[1612, 1642]"
6.0,Ref_Text,R0 resection,Cancer_Surgery,"[1812, 1823]"
6.0,Ref_Text,ultrasound,Imaging_Test,"[1932, 1941]"
6.0,Ref_Text,liver resection,Cancer_Surgery,"[2061, 2075]"
6.0,Ref_Text,surgery,Cancer_Surgery,"[2254, 2260]"
6.0,Ref_Text,imaging,Imaging_Test,"[2684, 2690]"
7.0,Text,Short‑course pelvic radiotherapy,Therapy,"[35, 66]"
7.0,Text,SCRT,Therapy,"[69, 72]"
7.0,Text,radiotherapy,Therapy,"[213, 224]"
7.0,Text,hepatic surgery,Cancer_Surgery,"[241, 255]"
7.0,Text,Neoadjuvant systemic chemotherapy,Therapy,"[263, 295]"
7.0,Text,FOLFOX,Therapy,"[330, 335]"
7.0,Text,cetuximab,Therapy,"[360, 368]"
7.0,Text,systemic therapy,Therapy,"[555, 570]"
7.0,Text,hepatic resection,Cancer_Surgery,"[633, 649]"
7.0,Text,right posterior segmentectomy,Cancer_Surgery,"[652, 680]"
7.0,Text,ultrasound,Imaging_Test,"[797, 806]"
7.0,Text,liver resection,Cancer_Surgery,"[891, 905]"
7.0,Text,total mesorectal excision,Cancer_Surgery,"[921, 945]"
7.0,Text,low anterior resection,Cancer_Surgery,"[982, 1003]"
7.0,Text,adjuvant chemotherapy,Therapy,"[1079, 1099]"
7.0,Ref_Text,contrast enhanced CT,Imaging_Test,"[104, 123]"
7.0,Ref_Text,chemotherapy,Therapy,"[313, 324]"
7.0,Ref_Text,FOLFOX,Therapy,"[327, 332]"
7.0,Ref_Text,bevacizumab,Therapy,"[336, 346]"
7.0,Ref_Text,cetuximab,Therapy,"[351, 359]"
7.0,Ref_Text,anti-EGFR therapy,Therapy,"[409, 425]"
7.0,Ref_Text,liver and pelvic MRI,Imaging_Test,"[505, 524]"
7.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[531, 550]"
7.0,Ref_Text,radiotherapy,Therapy,"[760, 771]"
7.0,Ref_Text,surgical,Cancer_Surgery,"[836, 843]"
7.0,Ref_Text,CAPOX,Therapy,"[932, 936]"
7.0,Ref_Text,liver MRI,Imaging_Test,"[1262, 1270]"
7.0,Ref_Text,pelvic imaging,Imaging_Test,"[1276, 1289]"
7.0,Ref_Text,liver-first resection,Cancer_Surgery,"[1665, 1685]"
7.0,Ref_Text,rectal resection,Cancer_Surgery,"[1749, 1764]"
7.0,Ref_Text,oncologic resection of the upper rectum,Cancer_Surgery,"[1835, 1873]"
7.0,Ref_Text,low anterior resection,Cancer_Surgery,"[1876, 1897]"
7.0,Ref_Text,Parenchymal-sparing segment III wedge/segmentectomy,Cancer_Surgery,"[1923, 1973]"
7.0,Ref_Text,ultrasound,Imaging_Test,"[2025, 2034]"
7.0,Ref_Text,liver resection,Cancer_Surgery,"[2153, 2167]"
7.0,Ref_Text,surgery,Cancer_Surgery,"[2346, 2352]"
7.0,Ref_Text,imaging,Imaging_Test,"[2776, 2782]"
8.0,Text,liver‑specific MRI,Imaging_Test,"[80, 97]"
8.0,Text,contrast‑enhanced MRI,Imaging_Test,"[103, 123]"
8.0,Text,colonoscopy,Imaging_Test,"[266, 276]"
8.0,Text,resection,Cancer_Surgery,"[658, 666]"
8.0,Text,left‑sided colectomy,Cancer_Surgery,"[669, 688]"
8.0,Text,hepatic resection,Cancer_Surgery,"[989, 1005]"
8.0,Text,systemic therapy,Therapy,"[1046, 1061]"
8.0,Text,chemotherapy,Therapy,"[1178, 1189]"
8.0,Text,FOLFOX,Therapy,"[1212, 1217]"
8.0,Text,imaging,Imaging_Test,"[1347, 1353]"
8.0,Text,neoadjuvant therapy,Therapy,"[1405, 1423]"
8.0,Text,surgery,Cancer_Surgery,"[1464, 1470]"
8.0,Text,adjuvant chemotherapy,Therapy,"[1654, 1674]"
8.0,Text,contrast‑enhanced CT,Imaging_Test,"[1825, 1844]"
8.0,Text,MRI of liver and chest,Imaging_Test,"[1849, 1870]"
8.0,Ref_Text,liver MRI,Imaging_Test,"[90, 98]"
8.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[104, 123]"
8.0,Ref_Text,parenchymal-sparing resection,Cancer_Surgery,"[269, 297]"
8.0,Ref_Text,chemotherapy,Therapy,"[365, 376]"
8.0,Ref_Text,FOLFOX,Therapy,"[379, 384]"
8.0,Ref_Text,bevacizumab,Therapy,"[388, 398]"
8.0,Ref_Text,left hemicolectomy,Cancer_Surgery,"[761, 778]"
8.0,Ref_Text,lymphadectomy,Cancer_Surgery,"[841, 853]"
8.0,Ref_Text,segment IVb wedge/segmentectomy,Cancer_Surgery,"[895, 925]"
8.0,Ref_Text,ultrasound,Imaging_Test,"[977, 986]"
8.0,Ref_Text,liver resection,Cancer_Surgery,"[1106, 1120]"
8.0,Ref_Text,surgery,Cancer_Surgery,"[1299, 1305]"
8.0,Ref_Text,colectomy,Cancer_Surgery,"[1781, 1789]"
8.0,Ref_Text,imaging,Imaging_Test,"[2190, 2196]"
9.0,Text,contrast‑enhanced liver MRI,Imaging_Test,"[90, 116]"
9.0,Text,CT,Imaging_Test,"[122, 123]"
9.0,Text,thoracic CT,Imaging_Test,"[259, 269]"
9.0,Text,PET‑CT,Imaging_Test,"[275, 280]"
9.0,Text,imaging,Imaging_Test,"[518, 524]"
9.0,Text,laparoscopic/open sigmoid colectomy,Cancer_Surgery,"[614, 648]"
9.0,Text,oncologic lymphadenectomy,Cancer_Surgery,"[655, 679]"
9.0,Text,liver resection,Cancer_Surgery,"[877, 891]"
9.0,Text,surgery,Cancer_Surgery,"[920, 926]"
9.0,Text,adjuvant FOLFOX,Therapy,"[1171, 1185]"
9.0,Text,bevacizumab,Therapy,"[1190, 1200]"
9.0,Text,adjuvant chemotherapy,Therapy,"[1329, 1349]"
9.0,Text,CEA,Imaging_Test,"[1474, 1476]"
9.0,Text,Contrast‑enhanced CT of chest/abdomen,Imaging_Test,"[1544, 1580]"
9.0,Text,MRI liver,Imaging_Test,"[1586, 1594]"
9.0,Text,salvage therapy,Therapy,"[1702, 1716]"
9.0,Ref_Text,liver MRI,Imaging_Test,"[90, 98]"
9.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[104, 123]"
9.0,Ref_Text,parenchymal-sparing resection,Cancer_Surgery,"[269, 297]"
9.0,Ref_Text,chemotherapy,Therapy,"[442, 453]"
9.0,Ref_Text,FOLFOX,Therapy,"[456, 461]"
9.0,Ref_Text,bevacizumab,Therapy,"[465, 475]"
9.0,Ref_Text,anti-EGFR therapy,Therapy,"[572, 588]"
9.0,Ref_Text,left hemicolectomy,Cancer_Surgery,"[775, 792]"
9.0,Ref_Text,lymphadectomy,Cancer_Surgery,"[855, 867]"
9.0,Ref_Text,segmentectomy VI,Cancer_Surgery,"[909, 924]"
9.0,Ref_Text,ultrasound,Imaging_Test,"[1020, 1029]"
9.0,Ref_Text,liver resection,Cancer_Surgery,"[1149, 1163]"
9.0,Ref_Text,surgery,Cancer_Surgery,"[1342, 1348]"
9.0,Ref_Text,colectomy,Cancer_Surgery,"[1422, 1430]"
9.0,Ref_Text,imaging,Imaging_Test,"[1996, 2002]"
10.0,Text,thoracic CT,Imaging_Test,"[74, 84]"
10.0,Text,PET‑CT,Imaging_Test,"[90, 95]"
10.0,Text,liver MRI,Imaging_Test,"[153, 161]"
10.0,Text,colonoscopy,Imaging_Test,"[287, 297]"
10.0,Text,fluoropyrimidine‑oxaliplatin doublet,Therapy,"[466, 501]"
10.0,Text,FOLFOX,Therapy,"[510, 515]"
10.0,Text,anti‑VEGF,Therapy,"[520, 528]"
10.0,Text,bevacizumab,Therapy,"[531, 541]"
10.0,Text,chemotherapy,Therapy,"[755, 766]"
10.0,Text,resection,Cancer_Surgery,"[984, 992]"
10.0,Text,right hemicolectomy,Cancer_Surgery,"[995, 1013]"
10.0,Text,segment VII resection,Cancer_Surgery,"[1017, 1037]"
10.0,Text,liver resection,Cancer_Surgery,"[1179, 1193]"
10.0,Text,hepatic resection,Cancer_Surgery,"[1290, 1306]"
10.0,Text,colon resection,Cancer_Surgery,"[1321, 1335]"
10.0,Text,Adjuvant therapy,Therapy,"[1359, 1374]"
10.0,Text,systemic chemotherapy,Therapy,"[1406, 1426]"
10.0,Text,anti‑EGFR therapy,Therapy,"[1548, 1564]"
10.0,Text,cetuximab,Therapy,"[1567, 1575]"
10.0,Ref_Text,liver MRI,Imaging_Test,"[90, 98]"
10.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[104, 123]"
10.0,Ref_Text,parenchymal-sparing resection,Cancer_Surgery,"[305, 333]"
10.0,Ref_Text,chemotherapy,Therapy,"[519, 530]"
10.0,Ref_Text,FOLFOX,Therapy,"[533, 538]"
10.0,Ref_Text,bevacizumab,Therapy,"[542, 552]"
10.0,Ref_Text,cetuximab,Therapy,"[557, 565]"
10.0,Ref_Text,liver resection,Cancer_Surgery,"[919, 933]"
10.0,Ref_Text,ultrasound,Imaging_Test,"[1187, 1196]"
10.0,Ref_Text,surgery,Cancer_Surgery,"[1509, 1515]"
10.0,Ref_Text,right hemicolectomy,Cancer_Surgery,"[1578, 1596]"
10.0,Ref_Text,D2-D3 lymphadectomy,Cancer_Surgery,"[1660, 1678]"
10.0,Ref_Text,oncologic right hemicolectomy,Cancer_Surgery,"[1745, 1773]"
10.0,Ref_Text,imaging,Imaging_Test,"[2213, 2219]"
11.0,Text,Neoadjuvant systemic therapy,Therapy,"[35, 62]"
11.0,Text,FOLFOX,Therapy,"[78, 83]"
11.0,Text,CAPOX,Therapy,"[89, 93]"
11.0,Text,bevacizumab,Therapy,"[110, 120]"
11.0,Text,chemotherapy,Therapy,"[370, 381]"
11.0,Text,volumetry,Imaging_Test,"[590, 598]"
11.0,Text,sigmoid colectomy,Cancer_Surgery,"[828, 844]"
11.0,Text,segmental resection,Cancer_Surgery,"[847, 865]"
11.0,Text,lymphadenectomy,Cancer_Surgery,"[881, 895]"
11.0,Text,left‑lobe hepatectomy,Cancer_Surgery,"[903, 923]"
11.0,Text,anatomic left hepatectomy,Cancer_Surgery,"[926, 950]"
11.0,Text,left lateral segmentectomy,Cancer_Surgery,"[955, 980]"
11.0,Text,liver resection,Cancer_Surgery,"[1179, 1193]"
11.0,Text,colorectal resection,Cancer_Surgery,"[1236, 1255]"
11.0,Text,Adjuvant systemic therapy,Therapy,"[1325, 1349]"
11.0,Ref_Text,liver MRI,Imaging_Test,"[90, 98]"
11.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[104, 123]"
11.0,Ref_Text,parenchymal-sparing resection,Cancer_Surgery,"[278, 306]"
11.0,Ref_Text,systemic therapy,Therapy,"[403, 418]"
11.0,Ref_Text,chemotherapy,Therapy,"[566, 577]"
11.0,Ref_Text,FOLFOX,Therapy,"[580, 585]"
11.0,Ref_Text,bevacizumab,Therapy,"[589, 599]"
11.0,Ref_Text,anti-EGFR therapy,Therapy,"[696, 712]"
11.0,Ref_Text,surgery,Cancer_Surgery,"[810, 816]"
11.0,Ref_Text,left hemicolectomy,Cancer_Surgery,"[1075, 1092]"
11.0,Ref_Text,lymphadectomy,Cancer_Surgery,"[1155, 1167]"
11.0,Ref_Text,left lateral sectionectomy,Cancer_Surgery,"[1209, 1234]"
11.0,Ref_Text,wedge resection,Cancer_Surgery,"[1293, 1307]"
11.0,Ref_Text,ultrasound,Imaging_Test,"[1448, 1457]"
11.0,Ref_Text,liver resection,Cancer_Surgery,"[1582, 1596]"
11.0,Ref_Text,colectomy,Cancer_Surgery,"[1602, 1610]"
11.0,Ref_Text,imaging,Imaging_Test,"[2613, 2619]"
12.0,Text,chemoradiation,Therapy,"[112, 125]"
12.0,Text,systemic chemotherapy,Therapy,"[152, 172]"
12.0,Text,CRT,Therapy,"[327, 329]"
12.0,Text,surgery,Cancer_Surgery,"[338, 344]"
12.0,Text,systemic therapy,Therapy,"[358, 373]"
12.0,Text,high‑resolution pelvic MRI,Imaging_Test,"[454, 479]"
12.0,Text,liver‑specific MRI,Imaging_Test,"[482, 499]"
12.0,Text,diffusion‑weighted imaging,Imaging_Test,"[506, 531]"
12.0,Text,chest CT,Imaging_Test,"[538, 545]"
12.0,Text,PET‑CT,Imaging_Test,"[551, 556]"
12.0,Text,imaging,Imaging_Test,"[720, 726]"
12.0,Text,laparoscopic low anterior resection,Cancer_Surgery,"[960, 994]"
12.0,Text,non‑anatomic wedge resection,Cancer_Surgery,"[1062, 1089]"
12.0,Text,liver resection,Cancer_Surgery,"[1160, 1174]"
12.0,Text,rectal resection,Cancer_Surgery,"[1190, 1205]"
12.0,Text,Adjuvant systemic therapy,Therapy,"[1313, 1337]"
12.0,Text,adjuvant FOLFOX,Therapy,"[1418, 1432]"
12.0,Text,CAPOX,Therapy,"[1438, 1442]"
12.0,Ref_Text,contrast enhanced CT,Imaging_Test,"[104, 123]"
12.0,Ref_Text,chemotherapy,Therapy,"[313, 324]"
12.0,Ref_Text,FOLFOX,Therapy,"[327, 332]"
12.0,Ref_Text,bevacizumab,Therapy,"[336, 346]"
12.0,Ref_Text,cetuximab,Therapy,"[351, 359]"
12.0,Ref_Text,anti-EGFR therapy,Therapy,"[409, 425]"
12.0,Ref_Text,liver and pelvic MRI,Imaging_Test,"[505, 524]"
12.0,Ref_Text,contrast-enhanced CT,Imaging_Test,"[531, 550]"
12.0,Ref_Text,radiotherapy,Therapy,"[760, 771]"
12.0,Ref_Text,surgical,Cancer_Surgery,"[836, 843]"
12.0,Ref_Text,CAPOX,Therapy,"[963, 967]"
12.0,Ref_Text,liver MRI,Imaging_Test,"[1293, 1301]"
12.0,Ref_Text,pelvic imaging,Imaging_Test,"[1307, 1320]"
12.0,Ref_Text,liver-first resection,Cancer_Surgery,"[1666, 1686]"
12.0,Ref_Text,rectal resection,Cancer_Surgery,"[1735, 1750]"
12.0,Ref_Text,oncologic resection of the upper rectum,Cancer_Surgery,"[1821, 1859]"
12.0,Ref_Text,low anterior resection,Cancer_Surgery,"[1862, 1883]"
12.0,Ref_Text,Parenchymal-sparing segment II wedge/segmentectomy,Cancer_Surgery,"[1909, 1958]"
12.0,Ref_Text,ultrasound,Imaging_Test,"[2010, 2019]"
12.0,Ref_Text,liver resection,Cancer_Surgery,"[2138, 2152]"
