Case_N,Source,Entity,Entity_Label,First_Position_Span
18,Ref_Text,metastases,Metastasis,"[69, 78]"
18,Ref_Text,4.5 cm,Tumor_Size,"[86, 91]"
18,Ref_Text,tumor,Tumor_Finding,"[129, 133]"
18,Ref_Text,staged,Staging,"[165, 170]"
18,Ref_Text,major hepatectomy,Cancer_Surgery,"[172, 188]"
18,Ref_Text,R0 resection,Cancer_Surgery,"[206, 217]"
18,Ref_Text,substantial response,Response_To_Treatment,"[337, 356]"
19,Text,surgery,Cancer_Surgery,"[184, 190]"
19,Text,curative resection,Cancer_Surgery,"[296, 313]"
19,Text,metastases,Metastasis,"[328, 337]"
19,Ref_Text,metastases,Metastasis,"[70, 79]"
19,Ref_Text,2–5 cm,Tumor_Size,"[82, 87]"
19,Ref_Text,invasion,Invasion,"[112, 119]"
19,Ref_Text,Complex staged strategy,Staging,"[179, 201]"
19,Ref_Text,response,Response_To_Treatment,"[229, 236]"
19,Ref_Text,chemotherapy,Therapy,"[355, 366]"
20,Text,involvement,Invasion,"[190, 200]"
20,Text,resection,Cancer_Surgery,"[221, 229]"
20,Text,triventricular resection,Cancer_Surgery,"[519, 542]"
20,Text,curative surgery,Cancer_Surgery,"[709, 724]"
20,Ref_Text,metastases,Metastasis,"[63, 72]"
20,Ref_Text,involving,Invasion,"[74, 82]"
20,Ref_Text,right/extended right hepatectomy,Cancer_Surgery,"[185, 216]"
20,Ref_Text,tumor,Tumor_Finding,"[349, 353]"
20,Ref_Text,response,Response_To_Treatment,"[355, 362]"
21,Text,Surgical_Margins_Compatibility_Surgery,Cancer_Surgery,"[140, 177]"
21,Text,R0 liver resection,Cancer_Surgery,"[251, 268]"
21,Text,curative surgery,Cancer_Surgery,"[339, 354]"
21,Text,surgical resection,Cancer_Surgery,"[371, 388]"
21,Ref_Text,metastases,Metastasis,"[77, 86]"
21,Ref_Text,lesions,Tumor_Finding,"[99, 105]"
21,Ref_Text,FLR,Therapy,"[168, 170]"
21,Ref_Text,Complex staged strategy,Staging,"[191, 213]"
21,Ref_Text,major response,Response_To_Treatment,"[241, 254]"
21,Ref_Text,chemotherapy,Therapy,"[334, 345]"
21,Ref_Text,downsizing,Response_To_Treatment,"[367, 376]"
22,Text,≥25 %,Biomarker_Result,"[79, 83]"
22,Text,involvement,Invasion,"[184, 194]"
22,Text,R2,Staging,"[413, 414]"
22,Text,hepatectomy,Cancer_Surgery,"[486, 496]"
22,Text,invasion,Invasion,"[541, 548]"
22,Ref_Text,metastases,Metastasis,"[71, 80]"
22,Ref_Text,1–3 cm,Tumor_Size,"[83, 88]"
22,Ref_Text,response,Response_To_Treatment,"[312, 319]"
22,Ref_Text,FOLFOX,Therapy,"[324, 329]"
22,Ref_Text,cetuximab,Therapy,"[333, 341]"
23,Text,involvement,Invasion,"[92, 102]"
23,Text,imaging,Imaging_Test,"[498, 504]"
23,Ref_Text,metastases,Metastasis,"[64, 73]"
23,Ref_Text,5.5 cm,Tumor_Size,"[128, 133]"
23,Ref_Text,involvement,Invasion,"[152, 162]"
23,Ref_Text,FLR,Therapy,"[244, 246]"
23,Ref_Text,chemotherapy,Therapy,"[355, 366]"
24,Text,R0 resection,Cancer_Surgery,"[100, 111]"
24,Text,Surgical_Margins_Compatibility_Surgery,Cancer_Surgery,"[168, 205]"
24,Text,liver resection,Cancer_Surgery,"[367, 381]"
24,Text,FLR volumetry,Imaging_Test,"[418, 430]"
24,Ref_Text,metastases,Metastasis,"[70, 79]"
24,Ref_Text,1–4 cm,Tumor_Size,"[82, 87]"
24,Ref_Text,FLR,Therapy,"[170, 172]"
24,Ref_Text,Major staged strategy,Staging,"[193, 213]"
25,Text,invasion,Invasion,"[151, 158]"
25,Text,resection,Cancer_Surgery,"[237, 245]"
25,Text,involvement,Invasion,"[370, 380]"
25,Text,lesions,Tumor_Finding,"[596, 602]"
25,Ref_Text,metastases,Metastasis,"[71, 80]"
25,Ref_Text,lesion,Tumor_Finding,"[130, 135]"
25,Ref_Text,4.1 cm,Tumor_Size,"[137, 142]"
25,Ref_Text,parenchymal-sparing resection,Cancer_Surgery,"[167, 195]"
25,Ref_Text,Staged,Staging,"[212, 217]"
25,Ref_Text,response,Response_To_Treatment,"[273, 280]"
25,Ref_Text,chemotherapy,Therapy,"[373, 384]"
26,Text,Vascular involvement,Invasion,"[52, 71]"
26,Text,lesion,Tumor_Finding,"[106, 111]"
26,Text,encroaches,Invasion,"[113, 122]"
26,Text,reconstruction,Cancer_Surgery,"[167, 180]"
26,Text,lesions,Tumor_Finding,"[341, 347]"
26,Text,resected,Cancer_Surgery,"[398, 405]"
26,Ref_Text,lesions,Tumor_Finding,"[62, 68]"
26,Ref_Text,2.8,Tumor_Size,"[94, 96]"
26,Ref_Text,3.2 cm,Tumor_Size,"[102, 107]"
26,Ref_Text,MRI,Imaging_Test,"[165, 167]"
26,Ref_Text,Parenchymal-sparing resections,Cancer_Surgery,"[172, 201]"
27,Text,involvement,Invasion,"[76, 86]"
27,Text,R0 resection,Cancer_Surgery,"[252, 263]"
27,Text,lesions,Tumor_Finding,"[297, 303]"
27,Text,small,Tumor_Size,"[345, 349]"
27,Text,negative,Biomarker_Result,"[441, 448]"
27,Text,invasion,Invasion,"[537, 544]"
27,Ref_Text,Segment II,Staging,"[58, 67]"
27,Ref_Text,lesion,Tumor_Finding,"[69, 74]"
27,Ref_Text,2.5 cm,Tumor_Size,"[76, 81]"
27,Ref_Text,segment V,Staging,"[87, 95]"
27,Ref_Text,micronodule,Tumor_Finding,"[97, 107]"
27,Ref_Text,FLR,Biomarker,"[143, 145]"
27,Ref_Text,adequate,Biomarker_Result,"[147, 154]"
28,Text,resection,Cancer_Surgery,"[82, 90]"
28,Text,invasion,Invasion,"[127, 134]"
28,Ref_Text,lesions,Tumor_Finding,"[72, 78]"
28,Ref_Text,2–3 cm,Tumor_Size,"[81, 86]"
28,Ref_Text,Parenchymal-sparing,Cancer_Surgery,"[118, 136]"
28,Ref_Text,FLR,Biomarker,"[177, 179]"
29,Text,lesion,Tumor_Finding,"[211, 216]"
29,Text,3.4 cm,Tumor_Size,"[320, 325]"
29,Ref_Text,lesion,Tumor_Finding,"[76, 81]"
29,Ref_Text,3.4 cm,Tumor_Size,"[84, 89]"
29,Ref_Text,Well-defined,Grade,"[94, 105]"
29,Ref_Text,FLR,Biomarker,"[166, 168]"
29,Ref_Text,adequate,Biomarker_Result,"[170, 177]"
29,Ref_Text,resection,Cancer_Surgery,"[190, 198]"
30,Text,surgery,Cancer_Surgery,"[307, 313]"
30,Text,involvement,Invasion,"[377, 387]"
30,Text,lesions,Tumor_Finding,"[432, 438]"
30,Text,parenchymal‑sparing resection,Cancer_Surgery,"[482, 510]"
30,Text,FLR,Cancer_Surgery,"[585, 587]"
30,Ref_Text,lesions,Tumor_Finding,"[64, 70]"
30,Ref_Text,2–3.6 cm,Tumor_Size,"[99, 106]"
30,Ref_Text,parenchymal-sparing treatment,Therapy,"[155, 183]"
30,Ref_Text,FLR,Biomarker,"[197, 199]"
30,Ref_Text,adequate,Biomarker_Result,"[210, 217]"
31,Text,involvement,Invasion,"[75, 85]"
31,Text,segment VIII resection,Cancer_Surgery,"[295, 316]"
31,Text,2.8 cm,Tumor_Size,"[346, 351]"
31,Text,lesion,Tumor_Finding,"[353, 358]"
31,Text,resection,Cancer_Surgery,"[405, 413]"
31,Ref_Text,2.8 cm,Tumor_Size,"[65, 70]"
31,Ref_Text,lesion,Tumor_Finding,"[85, 90]"
31,Ref_Text,FLR,Biomarker,"[153, 155]"
31,Ref_Text,adequate,Biomarker_Result,"[157, 164]"
31,Ref_Text,Parenchymal-sparing resection,Cancer_Surgery,"[169, 197]"
32,Text,≥30 %,Biomarker_Result,"[77, 81]"
32,Text,volumetric analysis,Imaging_Test,"[137, 155]"
32,Text,involvement,Invasion,"[180, 190]"
32,Text,resection,Cancer_Surgery,"[273, 281]"
32,Text,reconstruction,Cancer_Surgery,"[286, 299]"
32,Text,lesions,Tumor_Finding,"[437, 443]"
32,Text,hepatectomy,Cancer_Surgery,"[523, 533]"
32,Ref_Text,lesions,Tumor_Finding,"[71, 77]"
32,Ref_Text,2–3.5 cm,Tumor_Size,"[80, 87]"
32,Ref_Text,parenchymal-sparing,Cancer_Surgery,"[119, 137]"
33,Text,involvement,Invasion,"[73, 83]"
33,Text,lesions,Tumor_Finding,"[272, 278]"
33,Text,metastases,Metastasis,"[302, 311]"
33,Ref_Text,lesions,Tumor_Finding,"[62, 68]"
33,Ref_Text,3.1,Tumor_Size,"[93, 95]"
33,Ref_Text,4.0 cm,Tumor_Size,"[101, 106]"
33,Ref_Text,Bilobar,Histological_Type,"[111, 117]"
33,Ref_Text,Parenchymal-sparing,Cancer_Surgery,"[137, 155]"
33,Ref_Text,FLR,Biomarker,"[189, 191]"
33,Ref_Text,adequate,Biomarker_Result,"[193, 200]"
34,Text,reconstruction,Cancer_Surgery,"[134, 147]"
34,Text,invasion,Invasion,"[167, 174]"
34,Text,imaging,Imaging_Test,"[203, 209]"
34,Text,R0 resection,Cancer_Surgery,"[245, 256]"
34,Text,segmental/limited hepatectomy,Cancer_Surgery,"[291, 319]"
34,Text,<3 cm,Tumor_Size,"[373, 377]"
34,Text,metastases,Metastasis,"[380, 389]"
34,Text,involvement,Invasion,"[457, 467]"
34,Text,surgery,Cancer_Surgery,"[675, 681]"
34,Ref_Text,lesions,Tumor_Finding,"[64, 70]"
34,Ref_Text,2–3 cm,Tumor_Size,"[98, 103]"
34,Ref_Text,FLR,Biomarker,"[147, 149]"
34,Ref_Text,adequate,Biomarker_Result,"[160, 167]"
34,Ref_Text,Parenchymal-sparing,Cancer_Surgery,"[172, 190]"
35,Text,Vascular imaging,Imaging_Test,"[52, 67]"
35,Text,invasion,Invasion,"[81, 88]"
35,Text,segment‑IVa resection,Cancer_Surgery,"[243, 263]"
35,Text,Imaging,Imaging_Test,"[270, 276]"
35,Text,MRI,Imaging_Test,"[279, 281]"
35,Text,segmental resection,Cancer_Surgery,"[336, 354]"
35,Text,lesion,Tumor_Finding,"[375, 380]"
35,Text,hepatectomy,Cancer_Surgery,"[448, 458]"
35,Text,involvement,Invasion,"[494, 504]"
35,Text,negative,Biomarker_Result,"[542, 549]"
35,Text,resection,Cancer_Surgery,"[680, 688]"
35,Ref_Text,4.2 cm,Tumor_Size,"[65, 70]"
35,Ref_Text,lesion,Tumor_Finding,"[72, 77]"
35,Ref_Text,FLR,Biomarker,"[135, 137]"
35,Ref_Text,adequate,Biomarker_Result,"[148, 155]"
35,Ref_Text,resection,Cancer_Surgery,"[168, 176]"
36,Text,resection,Cancer_Surgery,"[105, 113]"
36,Text,chemotherapy,Therapy,"[156, 167]"
36,Text,involvement,Invasion,"[193, 203]"
36,Text,lesions,Tumor_Finding,"[426, 432]"
36,Text,infiltration,Invasion,"[556, 567]"
36,Ref_Text,lesion,Tumor_Finding,"[70, 75]"
36,Ref_Text,3.8 cm,Tumor_Size,"[77, 82]"
36,Ref_Text,parenchymal-sparing resections,Cancer_Surgery,"[163, 192]"
36,Ref_Text,FLR,Biomarker,"[197, 199]"
36,Ref_Text,adequate,Biomarker_Result,"[201, 208]"
37,Text,Vascular involvement,Invasion,"[66, 85]"
37,Text,lesion,Tumor_Finding,"[120, 125]"
37,Text,encroaches,Invasion,"[127, 136]"
37,Text,resection,Cancer_Surgery,"[260, 268]"
37,Text,Imaging,Imaging_Test,"[335, 341]"
37,Text,capsular,Histological_Type,"[396, 403]"
37,Text,invasion,Invasion,"[405, 412]"
37,Text,infiltrative,Histological_Type,"[417, 428]"
37,Text,metastases,Metastasis,"[495, 504]"
37,Text,small,Tumor_Size,"[510, 514]"
37,Text,hepatectomy,Cancer_Surgery,"[584, 594]"
37,Ref_Text,lesions,Tumor_Finding,"[62, 68]"
37,Ref_Text,2.6 cm,Tumor_Size,"[100, 105]"
37,Ref_Text,Bilobar,Histological_Type,"[110, 116]"
37,Ref_Text,FLR,Biomarker,"[147, 149]"
37,Ref_Text,adequate,Biomarker_Result,"[151, 158]"
37,Ref_Text,resections,Cancer_Surgery,"[175, 184]"
38,Text,involvement,Invasion,"[73, 83]"
38,Text,lesion,Tumor_Finding,"[275, 280]"
38,Text,1.5–3.5 cm,Tumor_Size,"[350, 359]"
38,Text,metastases,Metastasis,"[381, 390]"
38,Text,surgery,Cancer_Surgery,"[667, 673]"
38,Ref_Text,foci,Invasion,"[69, 72]"
38,Ref_Text,1.5–3.5 cm,Tumor_Size,"[75, 84]"
38,Ref_Text,Parenchymal-sparing resections,Cancer_Surgery,"[116, 145]"
38,Ref_Text,FLR,Biomarker,"[166, 168]"
39,Text,involvement,Invasion,"[76, 86]"
39,Text,imaging,Imaging_Test,"[146, 152]"
39,Text,hepatectomy,Cancer_Surgery,"[288, 298]"
39,Text,2.8 cm,Tumor_Size,"[328, 333]"
39,Text,lesion,Tumor_Finding,"[335, 340]"
39,Ref_Text,Single segment V,Histological_Type,"[58, 73]"
39,Ref_Text,lesion,Tumor_Finding,"[75, 80]"
39,Ref_Text,2.8 cm,Tumor_Size,"[83, 88]"
39,Ref_Text,FLR,Biomarker,"[119, 121]"
39,Ref_Text,adequate,Biomarker_Result,"[123, 130]"
39,Ref_Text,resection,Cancer_Surgery,"[143, 151]"
39,Ref_Text,ablation,Cancer_Surgery,"[156, 163]"
40,Text,invasion,Invasion,"[135, 142]"
40,Ref_Text,lesions,Tumor_Finding,"[70, 76]"
40,Ref_Text,2.5,Tumor_Size,"[103, 105]"
40,Ref_Text,3 cm,Tumor_Size,"[111, 114]"
40,Ref_Text,parenchymal-sparing resection/ablation,Cancer_Surgery,"[145, 182]"
40,Ref_Text,FLR,Biomarker,"[187, 189]"
40,Ref_Text,adequate,Biomarker_Result,"[191, 198]"
41,Text,invasion,Invasion,"[180, 187]"
41,Text,resection,Cancer_Surgery,"[208, 216]"
41,Text,lesions,Tumor_Finding,"[372, 378]"
41,Text,radiologic response,Response_To_Treatment,"[539, 557]"
41,Text,involvement,Invasion,"[769, 779]"
41,Text,extra‑hepatic staging,Staging,"[786, 806]"
41,Ref_Text,liver lesions,Tumor_Finding,"[85, 97]"
41,Ref_Text,Major volumetric reduction,Response_To_Treatment,"[102, 127]"
41,Ref_Text,Complete clearance,Response_To_Treatment,"[132, 149]"
41,Ref_Text,FLR,Biomarker,"[183, 185]"
42,Text,involvement,Invasion,"[88, 98]"
42,Text,R0 resection,Cancer_Surgery,"[369, 380]"
42,Text,Surgical_Margins_Compatibility_Surgery,Cancer_Surgery,"[406, 443]"
42,Text,false,Biomarker_Result,"[509, 513]"
42,Ref_Text,metastases,Metastasis,"[78, 87]"
42,Ref_Text,chemotherapy,Therapy,"[122, 133]"
42,Ref_Text,FLR,Therapy,"[174, 176]"
43,Text,invasion,Invasion,"[179, 186]"
43,Text,FLR,Cancer_Surgery,"[367, 369]"
43,Text,R0 resection,Cancer_Surgery,"[386, 397]"
43,Text,lesion,Tumor_Finding,"[441, 446]"
43,Text,involvement,Invasion,"[470, 480]"
43,Text,Lesions,Tumor_Finding,"[487, 493]"
43,Text,resected,Cancer_Surgery,"[539, 546]"
43,Text,tumor,Tumor_Finding,"[655, 659]"
43,Text,systemic therapy,Therapy,"[673, 688]"
43,Text,liver resection,Cancer_Surgery,"[773, 787]"
43,Ref_Text,lesions,Tumor_Finding,"[70, 76]"
43,Ref_Text,disappeared,Response_To_Treatment,"[85, 95]"
43,Ref_Text,reduced,Response_To_Treatment,"[115, 121]"
43,Ref_Text,Disappearing,Response_To_Treatment,"[193, 204]"
43,Ref_Text,metastases,Metastasis,"[206, 215]"
43,Ref_Text,Surgery,Cancer_Surgery,"[323, 329]"
44,Text,liver resection,Cancer_Surgery,"[309, 323]"
44,Text,imaging,Imaging_Test,"[347, 353]"
44,Text,neoadjuvant therapy,Therapy,"[368, 386]"
44,Ref_Text,Progression,Response_To_Treatment,"[58, 68]"
44,Ref_Text,lesions,Tumor_Finding,"[90, 96]"
44,Ref_Text,5.2 cm,Tumor_Size,"[104, 109]"
44,Ref_Text,FLR,Biomarker,"[217, 219]"
45,Text,involvement,Invasion,"[71, 81]"
45,Text,liver imaging,Imaging_Test,"[182, 194]"
45,Text,resection,Cancer_Surgery,"[349, 357]"
