Case_N,Source,Entity,Entity_Label,First_Position_Span
3,Ref_Text,Liver MRI,Imaging_Test,"[425, 433]"
3,Ref_Text,segment III,Staging,"[464, 474]"
3,Ref_Text,lesion,Tumor_Finding,"[476, 481]"
3,Ref_Text,metastasis,Metastasis,"[539, 548]"
3,Ref_Text,systemic therapy,Therapy,"[556, 571]"
3,Ref_Text,CEA,Biomarker,"[576, 578]"
3,Ref_Text,kinetics,Response_To_Treatment,"[580, 587]"
3,Ref_Text,CT chest/abdomen,Imaging_Test,"[645, 660]"
4,Text,bilirubin,Biomarker,"[185, 193]"
4,Text,AST/ALT,Biomarker,"[196, 202]"
4,Text,INR,Biomarker,"[205, 207]"
4,Text,Tumor,Tumor_Finding,"[271, 275]"
4,Text,resected,Cancer_Surgery,"[358, 365]"
4,Text,T‑stage,Staging,"[450, 456]"
4,Text,Response,Response_To_Treatment,"[578, 585]"
4,Text,systemic therapy,Therapy,"[590, 605]"
4,Text,radiologic,Imaging_Test,"[608, 617]"
4,Text,CEA,Biomarker,"[623, 625]"
4,Text,hepatectomy,Cancer_Surgery,"[707, 717]"
4,Text,Thoracic imaging,Imaging_Test,"[913, 928]"
4,Text,CT,Imaging_Test,"[931, 932]"
4,Text,PET‑CT,Imaging_Test,"[937, 942]"
4,Text,metastases,Metastasis,"[962, 971]"
4,Text,Bone and brain imaging,Imaging_Test,"[981, 1002]"
4,Ref_Text,extension,Invasion,"[207, 215]"
4,Ref_Text,tumor,Tumor_Finding,"[261, 265]"
4,Ref_Text,MRI,Imaging_Test,"[359, 361]"
4,Ref_Text,hepatectomy,Cancer_Surgery,"[452, 462]"
4,Ref_Text,Response,Response_To_Treatment,"[485, 492]"
4,Ref_Text,metastasis,Metastasis,"[503, 512]"
4,Ref_Text,systemic therapy,Therapy,"[520, 535]"
4,Ref_Text,PET-CT,Imaging_Test,"[576, 581]"
4,Ref_Text,very high,Biomarker_Result,"[618, 626]"
4,Ref_Text,CEA,Biomarker,"[628, 630]"
5,Text,bilirubin,Biomarker,"[232, 240]"
5,Text,INR,Biomarker,"[243, 245]"
5,Text,albumin,Biomarker,"[248, 254]"
5,Text,Primary Tumor,Tumor_Finding,"[292, 304]"
5,Text,resected,Cancer_Surgery,"[362, 369]"
5,Text,colorectal surgery,Cancer_Surgery,"[460, 477]"
5,Text,T‑stage,Staging,"[495, 501]"
5,Text,primary,Tumor_Finding,"[531, 537]"
5,Text,lesion,Tumor_Finding,"[616, 621]"
5,Text,diameter,Tumor_Size,"[623, 630]"
5,Text,MRCP,Imaging_Test,"[763, 766]"
5,Text,intra‑operative cholangiography,Imaging_Test,"[771, 801]"
5,Text,liver‑specific MRI,Imaging_Test,"[822, 839]"
5,Text,lesions,Tumor_Finding,"[922, 928]"
5,Text,Brain imaging,Imaging_Test,"[974, 986]"
5,Text,MRI,Imaging_Test,"[989, 991]"
5,Ref_Text,Response,Response_To_Treatment,"[259, 266]"
5,Ref_Text,systemic therapy,Therapy,"[292, 307]"
5,Ref_Text,tumor,Tumor_Finding,"[328, 332]"
5,Ref_Text,Liver MRI,Imaging_Test,"[392, 400]"
5,Ref_Text,lesions,Tumor_Finding,"[453, 459]"
5,Ref_Text,metastasis,Metastasis,"[482, 491]"
5,Ref_Text,CEA,Biomarker,"[519, 521]"
5,Ref_Text,kinetics,Response_To_Treatment,"[523, 530]"
5,Ref_Text,thoracic,Staging,"[597, 604]"
5,Ref_Text,200,Biomarker_Result,"[631, 633]"
6,Text,cardiac echo,Imaging_Test,"[239, 250]"
6,Text,bilirubin,Biomarker,"[302, 310]"
6,Text,albumin,Biomarker,"[313, 319]"
6,Text,INR,Biomarker,"[322, 324]"
6,Text,T4,Staging,"[567, 568]"
6,Text,lesion,Tumor_Finding,"[570, 575]"
6,Text,invasion,Invasion,"[603, 610]"
6,Text,multivisceral resection,Cancer_Surgery,"[622, 644]"
6,Text,primary tumour,Tumor_Finding,"[664, 677]"
6,Text,resected,Cancer_Surgery,"[696, 703]"
6,Text,involvement,Invasion,"[945, 955]"
6,Text,segment II,Staging,"[1041, 1050]"
6,Text,resections,Cancer_Surgery,"[1060, 1069]"
6,Text,metastases,Metastasis,"[1086, 1095]"
6,Text,synchronous,Response_To_Treatment,"[1098, 1108]"
6,Text,systemic therapy,Therapy,"[1155, 1170]"
6,Text,neoadjuvant chemotherapy,Therapy,"[1189, 1212]"
6,Text,radiologic response,Response_To_Treatment,"[1245, 1263]"
6,Text,Brain imaging,Imaging_Test,"[1298, 1310]"
6,Text,MRI,Imaging_Test,"[1313, 1315]"
6,Text,CT,Imaging_Test,"[1320, 1321]"
6,Ref_Text,invasion,Invasion,"[216, 223]"
6,Ref_Text,tumor,Tumor_Finding,"[247, 251]"
6,Ref_Text,Response,Response_To_Treatment,"[256, 263]"
6,Ref_Text,systemic therapy,Therapy,"[289, 304]"
6,Ref_Text,left hepatectomy,Cancer_Surgery,"[407, 422]"
6,Ref_Text,metastasis,Metastasis,"[542, 551]"
6,Ref_Text,CEA,Biomarker,"[579, 581]"
6,Ref_Text,kinetics,Response_To_Treatment,"[583, 590]"
6,Ref_Text,thoracic,Staging,"[657, 664]"
6,Ref_Text,200,Biomarker_Result,"[691, 693]"
7,Text,bilirubin,Biomarker,"[230, 238]"
7,Text,AST/ALT,Biomarker,"[241, 247]"
7,Text,INR,Biomarker,"[250, 252]"
7,Text,albumin,Biomarker,"[255, 261]"
7,Text,resected,Cancer_Surgery,"[551, 558]"
7,Text,pelvic MRI,Imaging_Test,"[574, 583]"
7,Text,involvement,Invasion,"[638, 648]"
7,Text,Histologic grade,Grade,"[738, 753]"
7,Text,Contrast‑enhanced liver MRI,Imaging_Test,"[821, 847]"
7,Text,lesion,Tumor_Finding,"[892, 897]"
7,Text,invasion,Invasion,"[1038, 1045]"
7,Text,FLR,Cancer_Surgery,"[1141, 1143]"
7,Text,response,Response_To_Treatment,"[1166, 1173]"
7,Text,chemotherapy,Therapy,"[1196, 1207]"
7,Text,ultrasound,Imaging_Test,"[1241, 1250]"
7,Text,Chest CT,Imaging_Test,"[1327, 1334]"
7,Text,PET‑CT,Imaging_Test,"[1340, 1345]"
7,Text,metastases,Metastasis,"[1382, 1391]"
7,Text,thoraco‑CT,Imaging_Test,"[1394, 1403]"
7,Text,Brain MRI,Imaging_Test,"[1429, 1437]"
7,Text,contrast‑enhanced CT,Imaging_Test,"[1442, 1461]"
7,Ref_Text,Response,Response_To_Treatment,"[250, 257]"
7,Ref_Text,radiation,Therapy,"[283, 291]"
7,Ref_Text,systemic therapy,Therapy,"[295, 310]"
7,Ref_Text,tumor,Tumor_Finding,"[331, 335]"
7,Ref_Text,MRI,Imaging_Test,"[395, 397]"
7,Ref_Text,lesions,Tumor_Finding,"[477, 483]"
7,Ref_Text,metastasis,Metastasis,"[589, 598]"
7,Ref_Text,CEA,Biomarker,"[626, 628]"
7,Ref_Text,kinetics,Response_To_Treatment,"[630, 637]"
8,Text,curative‑intent resection,Cancer_Surgery,"[51, 75]"
8,Text,lesions,Tumor_Finding,"[85, 91]"
8,Text,left‑colon primary resection,Cancer_Surgery,"[137, 164]"
8,Text,metastasis,Metastasis,"[186, 195]"
8,Text,resection,Cancer_Surgery,"[197, 205]"
8,Text,liver lesion,Tumor_Finding,"[279, 290]"
8,Text,small,Tumor_Size,"[295, 299]"
8,Text,surgery,Cancer_Surgery,"[383, 389]"
8,Text,R0 resection,Cancer_Surgery,"[624, 635]"
8,Text,systemic therapy,Therapy,"[742, 757]"
8,Text,FOLFOX,Therapy,"[780, 785]"
8,Text,biologic,Therapy,"[789, 796]"
8,Text,elevated,Biomarker_Result,"[967, 974]"
8,Text,CEA,Biomarker,"[976, 978]"
8,Text,40 ng/mL,Biomarker_Result,"[981, 988]"
8,Text,chemotherapy,Therapy,"[1083, 1094]"
8,Text,cross‑sectional imaging,Imaging_Test,"[1147, 1169]"
8,Text,echocardiogram,Imaging_Test,"[1403, 1416]"
8,Text,abdominal surgery,Cancer_Surgery,"[1478, 1494]"
8,Text,bilirubin,Biomarker,"[1553, 1561]"
8,Text,INR,Biomarker,"[1564, 1566]"
8,Text,albumin,Biomarker,"[1569, 1575]"
8,Text,Primary Tumor,Tumor_Finding,"[1626, 1638]"
8,Text,resected,Cancer_Surgery,"[1699, 1706]"
8,Text,primary tumor,Tumor_Finding,"[1780, 1792]"
8,Text,Histologic grade,Grade,"[1799, 1814]"
8,Text,invasion,Invasion,"[1829, 1836]"
8,Text,T stage,Staging,"[1839, 1845]"
8,Text,N stage,Staging,"[1866, 1872]"
8,Text,involvement,Invasion,"[1971, 1981]"
8,Text,lesion,Tumor_Finding,"[1990, 1995]"
8,Text,imaging,Imaging_Test,"[2071, 2077]"
8,Text,MRI,Imaging_Test,"[2237, 2239]"
8,Text,high‑resolution imaging,Imaging_Test,"[2244, 2266]"
8,Text,size,Tumor_Size,"[2285, 2288]"
8,Text,metastases,Metastasis,"[2333, 2342]"
8,Text,Brain imaging,Imaging_Test,"[2376, 2388]"
8,Text,CT,Imaging_Test,"[2398, 2399]"
8,Text,cerebral metastasis,Metastasis,"[2413, 2431]"
8,Ref_Text,extension,Invasion,"[207, 215]"
8,Ref_Text,tumor,Tumor_Finding,"[248, 252]"
8,Ref_Text,Response,Response_To_Treatment,"[257, 264]"
8,Ref_Text,primary tumor,Tumor_Finding,"[269, 281]"
8,Ref_Text,systemic therapy,Therapy,"[289, 304]"
8,Ref_Text,Liver MRI,Imaging_Test,"[389, 397]"
8,Ref_Text,metastasis,Metastasis,"[489, 498]"
8,Ref_Text,CEA,Biomarker,"[526, 528]"
8,Ref_Text,kinetics,Response_To_Treatment,"[530, 537]"
8,Ref_Text,CT chest/abdomen,Imaging_Test,"[595, 610]"
9,Text,major abdominal surgery,Cancer_Surgery,"[56, 78]"
9,Text,Systemic therapy,Therapy,"[141, 156]"
9,Text,primary tumor,Tumor_Finding,"[199, 211]"
9,Text,T3 N1,Staging,"[216, 220]"
9,Text,CEA,Biomarker,"[223, 225]"
9,Text,markedly elevated,Biomarker_Result,"[230, 246]"
9,Text,180 ng/mL,Biomarker_Result,"[249, 257]"
9,Text,KRAS,Oncogene,"[266, 269]"
9,Text,chemotherapy,Therapy,"[364, 375]"
9,Text,FOLFOX,Therapy,"[396, 401]"
9,Text,bevacizumab,Therapy,"[405, 415]"
9,Text,Anti‑EGFR agents,Therapy,"[419, 434]"
9,Text,tumors,Tumor_Finding,"[472, 477]"
9,Text,tumor,Tumor_Finding,"[506, 510]"
9,Text,down‑size,Response_To_Treatment,"[582, 590]"
9,Text,lesions,Tumor_Finding,"[602, 608]"
9,Text,thoracic CT,Imaging_Test,"[726, 736]"
9,Text,metastases,Metastasis,"[762, 771]"
9,Text,curative surgery,Cancer_Surgery,"[860, 875]"
9,Text,resection,Cancer_Surgery,"[1110, 1118]"
9,Text,laparoscopic sigmoid colectomy,Cancer_Surgery,"[1121, 1150]"
9,Text,segment VI liver resection,Cancer_Surgery,"[1154, 1179]"
9,Text,sigmoid colectomy,Cancer_Surgery,"[1394, 1410]"
9,Text,liver segmentectomy,Cancer_Surgery,"[1462, 1480]"
9,Text,segmentectomy,Cancer_Surgery,"[1698, 1710]"
9,Text,surgery,Cancer_Surgery,"[1850, 1856]"
9,Text,T‑stage,Staging,"[2565, 2571]"
9,Text,N‑stage,Staging,"[2577, 2583]"
9,Text,Thoracic imaging,Imaging_Test,"[2701, 2716]"
9,Text,CT chest,Imaging_Test,"[2719, 2726]"
9,Text,Liver MRI,Imaging_Test,"[2765, 2773]"
9,Text,R0 resection,Cancer_Surgery,"[3130, 3141]"
9,Text,Thoracic CT,Imaging_Test,"[3248, 3258]"
9,Text,Bone scan,Imaging_Test,"[3294, 3302]"
9,Text,PET‑CT,Imaging_Test,"[3307, 3312]"
9,Text,Brain imaging,Imaging_Test,"[3370, 3382]"
9,Ref_Text,Response,Response_To_Treatment,"[201, 208]"
9,Ref_Text,tumor,Tumor_Finding,"[229, 233]"
9,Ref_Text,systemic therapy,Therapy,"[241, 256]"
9,Ref_Text,Liver MRI,Imaging_Test,"[341, 349]"
9,Ref_Text,lesions,Tumor_Finding,"[387, 393]"
9,Ref_Text,metastasis,Metastasis,"[447, 456]"
9,Ref_Text,CEA,Biomarker,"[484, 486]"
9,Ref_Text,kinetics,Response_To_Treatment,"[488, 495]"
9,Ref_Text,thoracic,Staging,"[562, 569]"
9,Ref_Text,high,Biomarker_Result,"[592, 595]"
10,Text,ECG,Imaging_Test,"[183, 185]"
10,Text,echocardiogram,Imaging_Test,"[188, 201]"
10,Text,AST/ALT,Biomarker,"[273, 279]"
10,Text,bilirubin,Biomarker,"[282, 290]"
10,Text,albumin,Biomarker,"[293, 299]"
10,Text,INR,Biomarker,"[302, 304]"
10,Text,resected,Cancer_Surgery,"[407, 414]"
10,Text,primary tumor,Tumor_Finding,"[535, 547]"
10,Text,colonoscopy,Imaging_Test,"[555, 565]"
10,Text,imaging,Imaging_Test,"[571, 577]"
10,Text,Histologic grade,Grade,"[585, 600]"
10,Text,lesion,Tumor_Finding,"[701, 706]"
10,Text,biliary involvement,Invasion,"[821, 839]"
10,Text,MRI,Imaging_Test,"[874, 876]"
10,Text,high‑resolution CT,Imaging_Test,"[881, 898]"
10,Text,size,Tumor_Size,"[918, 921]"
10,Text,chemotherapy,Therapy,"[1016, 1027]"
10,Text,Thoracic CT,Imaging_Test,"[1091, 1101]"
10,Text,PET‑CT,Imaging_Test,"[1107, 1112]"
10,Text,metastases,Metastasis,"[1132, 1141]"
10,Text,Bone imaging,Imaging_Test,"[1148, 1159]"
10,Text,bone scan,Imaging_Test,"[1162, 1170]"
10,Text,PET,Imaging_Test,"[1175, 1177]"
10,Text,Brain imaging,Imaging_Test,"[1209, 1221]"
10,Ref_Text,extension,Invasion,"[207, 215]"
10,Ref_Text,tumor,Tumor_Finding,"[232, 236]"
10,Ref_Text,Response,Response_To_Treatment,"[260, 267]"
10,Ref_Text,primary tumor,Tumor_Finding,"[272, 284]"
10,Ref_Text,systemic therapy,Therapy,"[292, 307]"
10,Ref_Text,BRAF,Oncogene,"[321, 324]"
10,Ref_Text,status,Biomarker_Result,"[326, 331]"
10,Ref_Text,Metastatic Disease,Metastasis,"[366, 383]"
10,Ref_Text,MRI,Imaging_Test,"[398, 400]"
10,Ref_Text,lesion,Tumor_Finding,"[430, 435]"
10,Ref_Text,metastasis,Metastasis,"[503, 512]"
10,Ref_Text,CEA,Biomarker,"[540, 542]"
10,Ref_Text,kinetics,Response_To_Treatment,"[544, 551]"
10,Ref_Text,chest imaging,Imaging_Test,"[618, 630]"
11,Text,Primary Tumor,Tumor_Finding,"[344, 356]"
11,Text,resected,Cancer_Surgery,"[406, 413]"
11,Text,surgery,Cancer_Surgery,"[495, 501]"
11,Text,involvement,Invasion,"[685, 695]"
11,Text,chemotherapy,Therapy,"[838, 849]"
11,Text,size change,Response_To_Treatment,"[852, 862]"
11,Text,MRI,Imaging_Test,"[995, 997]"
11,Text,CT,Imaging_Test,"[1002, 1003]"
11,Text,metastases,Metastasis,"[1026, 1035]"
11,Text,thoraco‑abdominal CT,Imaging_Test,"[1077, 1096]"
11,Ref_Text,Response,Response_To_Treatment,"[201, 208]"
11,Ref_Text,tumor,Tumor_Finding,"[229, 233]"
11,Ref_Text,systemic therapy,Therapy,"[241, 256]"
11,Ref_Text,wedge resections,Cancer_Surgery,"[436, 451]"
11,Ref_Text,left hepatectomy,Cancer_Surgery,"[460, 475]"
11,Ref_Text,metastasis,Metastasis,"[498, 507]"
11,Ref_Text,CEA,Biomarker,"[535, 537]"
11,Ref_Text,kinetics,Response_To_Treatment,"[539, 546]"
12,Text,bilirubin,Biomarker,"[243, 251]"
12,Text,albumin,Biomarker,"[254, 260]"
12,Text,INR,Biomarker,"[263, 265]"
12,Text,chemotherapy,Therapy,"[346, 357]"
12,Text,Primary Tumor,Tumor_Finding,"[366, 378]"
12,Text,resected,Cancer_Surgery,"[427, 434]"
12,Text,in situ,Staging,"[451, 457]"
12,Text,Histologic grade,Grade,"[527, 542]"
12,Text,Pelvic MRI,Imaging_Test,"[568, 577]"
12,Text,involvement,Invasion,"[607, 617]"
12,Text,low anterior resection,Cancer_Surgery,"[661, 682]"
12,Text,pelvic surgery,Cancer_Surgery,"[706, 719]"
12,Text,metastasis,Metastasis,"[778, 787]"
12,Text,segment‑II,Staging,"[862, 871]"
12,Text,lesion,Tumor_Finding,"[873, 878]"
12,Text,contrast‑enhanced MRI,Imaging_Test,"[927, 947]"
12,Text,lesions,Tumor_Finding,"[1040, 1046]"
12,Text,MRI,Imaging_Test,"[1049, 1051]"
12,Text,sub‑10 mm,Tumor_Size,"[1075, 1083]"
12,Text,systemic therapy,Therapy,"[1109, 1124]"
12,Text,neoadjuvant chemotherapy,Therapy,"[1136, 1159]"
12,Text,Thoracic CT,Imaging_Test,"[1213, 1223]"
12,Text,PET‑CT,Imaging_Test,"[1229, 1234]"
12,Text,metastases,Metastasis,"[1258, 1267]"
12,Text,Bone scan,Imaging_Test,"[1274, 1282]"
12,Text,Brain imaging,Imaging_Test,"[1349, 1361]"
12,Ref_Text,Response,Response_To_Treatment,"[277, 284]"
12,Ref_Text,therapy,Therapy,"[332, 338]"
12,Ref_Text,tumor,Tumor_Finding,"[359, 363]"
12,Ref_Text,Liver MRI,Imaging_Test,"[423, 431]"
12,Ref_Text,segment II,Staging,"[462, 471]"
12,Ref_Text,lesion,Tumor_Finding,"[473, 478]"
12,Ref_Text,metastasis,Metastasis,"[532, 541]"
12,Ref_Text,systemic therapy,Therapy,"[549, 564]"
12,Ref_Text,CEA,Biomarker,"[569, 571]"
12,Ref_Text,kinetics,Response_To_Treatment,"[573, 580]"
13,Text,resected,Cancer_Surgery,"[432, 439]"
13,Text,surgery,Cancer_Surgery,"[522, 528]"
13,Text,primary tumor,Tumor_Finding,"[576, 588]"
13,Text,metastases,Metastasis,"[680, 689]"
13,Text,lesion,Tumor_Finding,"[764, 769]"
13,Text,invasion,Invasion,"[803, 810]"
13,Text,liver MRI,Imaging_Test,"[880, 888]"
13,Text,neoadjuvant chemotherapy,Therapy,"[936, 959]"
13,Text,radiologic response,Response_To_Treatment,"[999, 1017]"
13,Text,Thoracic CT,Imaging_Test,"[1091, 1101]"
13,Text,Bone scan,Imaging_Test,"[1151, 1159]"
13,Text,MRI,Imaging_Test,"[1163, 1165]"
13,Text,Brain imaging,Imaging_Test,"[1200, 1212]"
13,Ref_Text,Tumor,Tumor_Finding,"[186, 190]"
13,Ref_Text,involvement,Invasion,"[216, 226]"
13,Ref_Text,Response,Response_To_Treatment,"[246, 253]"
13,Ref_Text,systemic therapy,Therapy,"[272, 287]"
13,Ref_Text,tumor,Tumor_Finding,"[308, 312]"
13,Ref_Text,MRI,Imaging_Test,"[381, 383]"
13,Ref_Text,lesions,Tumor_Finding,"[443, 449]"
13,Ref_Text,hepatectomy,Cancer_Surgery,"[478, 488]"
13,Ref_Text,metastasis,Metastasis,"[525, 534]"
13,Ref_Text,CEA,Biomarker,"[562, 564]"
13,Ref_Text,kinetics,Response_To_Treatment,"[566, 573]"
13,Ref_Text,very high,Biomarker_Result,"[667, 675]"
14,Text,bilirubin,Biomarker,"[267, 275]"
14,Text,INR,Biomarker,"[278, 280]"
14,Text,albumin,Biomarker,"[283, 289]"
14,Text,transaminases,Biomarker,"[292, 304]"
14,Text,surgically removed,Cancer_Surgery,"[440, 457]"
14,Text,colon surgery,Cancer_Surgery,"[539, 551]"
14,Text,Histologic grade,Grade,"[558, 573]"
14,Text,well‑,Grade,"[595, 599]"
14,Text,moderate‑,Grade,"[602, 610]"
14,Text,poorly‑differentiated,Grade,"[613, 633]"
14,Text,metastases,Metastasis,"[657, 666]"
14,Text,primary,Tumor_Finding,"[684, 690]"
14,Text,synchronous,Response_To_Treatment,"[693, 703]"
14,Text,liver MRI,Imaging_Test,"[790, 798]"
14,Text,tumour,Tumor_Finding,"[840, 845]"
14,Text,involvement,Invasion,"[1026, 1036]"
14,Text,lesions,Tumor_Finding,"[1105, 1111]"
14,Text,chemotherapy,Therapy,"[1139, 1150]"
14,Text,radiologic response,Response_To_Treatment,"[1198, 1216]"
14,Text,Brain imaging,Imaging_Test,"[1255, 1267]"
14,Text,CT,Imaging_Test,"[1295, 1296]"
14,Ref_Text,extension,Invasion,"[207, 215]"
14,Ref_Text,Response,Response_To_Treatment,"[242, 249]"
14,Ref_Text,primary tumor,Tumor_Finding,"[254, 266]"
14,Ref_Text,systemic therapy,Therapy,"[274, 289]"
14,Ref_Text,RAS,Oncogene,"[294, 296]"
14,Ref_Text,Liver MRI,Imaging_Test,"[380, 388]"
14,Ref_Text,lesions,Tumor_Finding,"[453, 459]"
14,Ref_Text,metastasis,Metastasis,"[482, 491]"
14,Ref_Text,CEA,Biomarker,"[519, 521]"
14,Ref_Text,kinetics,Response_To_Treatment,"[523, 530]"
14,Ref_Text,CT chest/abdomen,Imaging_Test,"[588, 603]"
15,Text,bilirubin,Biomarker,"[216, 224]"
15,Text,AST/ALT,Biomarker,"[227, 233]"
15,Text,rectal tumor,Tumor_Finding,"[335, 346]"
15,Text,neoadjuvant radiotherapy,Therapy,"[397, 420]"
15,Text,neoadjuvant chemoradiotherapy,Therapy,"[511, 539]"
15,Text,T2N0,Staging,"[563, 566]"
15,Text,lesion,Tumor_Finding,"[568, 573]"
15,Text,Chest imaging,Imaging_Test,"[622, 634]"
15,Text,CT,Imaging_Test,"[637, 638]"
15,Text,PET‑CT,Imaging_Test,"[643, 648]"
15,Text,metastases,Metastasis,"[673, 682]"
15,Text,Liver MRI,Imaging_Test,"[689, 697]"
15,Text,chemotherapy,Therapy,"[841, 852]"
15,Ref_Text,Primary Tumor,Tumor_Finding,"[178, 190]"
15,Ref_Text,involvement,Invasion,"[255, 265]"
15,Ref_Text,T2N0,Staging,"[288, 291]"
15,Ref_Text,Response,Response_To_Treatment,"[304, 311]"
15,Ref_Text,therapy,Therapy,"[359, 365]"
15,Ref_Text,tumor,Tumor_Finding,"[386, 390]"
15,Ref_Text,Liver MRI,Imaging_Test,"[450, 458]"
15,Ref_Text,lesion,Tumor_Finding,"[499, 504]"
15,Ref_Text,metastasis,Metastasis,"[562, 571]"
15,Ref_Text,systemic therapy,Therapy,"[579, 594]"
15,Ref_Text,CEA,Biomarker,"[599, 601]"
15,Ref_Text,kinetics,Response_To_Treatment,"[603, 610]"
16,Text,bilirubin,Biomarker,"[246, 254]"
16,Text,INR,Biomarker,"[257, 259]"
16,Text,albumin,Biomarker,"[262, 268]"
16,Text,AST/ALT,Biomarker,"[271, 277]"
16,Text,resected,Cancer_Surgery,"[526, 533]"
16,Text,primary lesion,Tumor_Finding,"[608, 621]"
16,Text,Histologic grade,Grade,"[628, 643]"
16,Text,primary tumor,Tumor_Finding,"[671, 683]"
16,Text,involved,Invasion,"[755, 762]"
16,Text,metastasis,Metastasis,"[772, 781]"
16,Text,involvement,Invasion,"[821, 831]"
16,Text,R0 resection,Cancer_Surgery,"[1012, 1023]"
16,Text,down‑staging,Staging,"[1031, 1042]"
16,Text,Response,Response_To_Treatment,"[1084, 1091]"
16,Text,systemic therapy,Therapy,"[1096, 1111]"
16,Text,Brain imaging,Imaging_Test,"[1195, 1207]"
16,Text,metastases,Metastasis,"[1229, 1238]"
16,Ref_Text,invasion,Invasion,"[218, 225]"
16,Ref_Text,T4a,Staging,"[234, 236]"
16,Ref_Text,primary tumor,Tumor_Finding,"[238, 250]"
16,Ref_Text,Response,Response_To_Treatment,"[305, 312]"
16,Ref_Text,tumor,Tumor_Finding,"[331, 335]"
16,Ref_Text,systemic therapy,Therapy,"[343, 358]"
16,Ref_Text,lesions,Tumor_Finding,"[487, 493]"
16,Ref_Text,involvement,Invasion,"[574, 584]"
16,Ref_Text,staged,Staging,"[616, 621]"
16,Ref_Text,hepatectomy,Cancer_Surgery,"[623, 633]"
16,Ref_Text,metastasis,Metastasis,"[671, 680]"
16,Ref_Text,CEA,Biomarker,"[708, 710]"
16,Ref_Text,kinetics,Response_To_Treatment,"[712, 719]"
16,Ref_Text,staging,Staging,"[786, 792]"
16,Ref_Text,PET-CT/chest imaging,Imaging_Test,"[804, 823]"
17,Text,Primary Tumor,Tumor_Finding,"[390, 402]"
17,Text,resected,Cancer_Surgery,"[452, 459]"
17,Text,primary tumour,Tumor_Finding,"[542, 555]"
17,Text,tumour,Tumor_Finding,"[614, 619]"
17,Text,Contrast‑enhanced liver MRI,Imaging_Test,"[729, 755]"
17,Text,lesion,Tumor_Finding,"[845, 850]"
17,Text,neoadjuvant chemotherapy,Therapy,"[981, 1004]"
17,Text,radiologic response,Response_To_Treatment,"[1038, 1056]"
17,Text,Brain imaging,Imaging_Test,"[1289, 1301]"
