Case_N,Source,Entity,Entity_Label,First_Position_Span
5,Text,imaging,Imaging_Test,"[1723, 1729]"
5,Text,CT,Imaging_Test,"[1732, 1733]"
5,Text,MRI,Imaging_Test,"[1738, 1740]"
5,Text,ECG,Imaging_Test,"[1944, 1946]"
5,Text,echocardiogram,Imaging_Test,"[1949, 1962]"
5,Text,bilirubin,Biomarker,"[2040, 2048]"
5,Text,AST/ALT,Biomarker,"[2051, 2057]"
5,Text,INR,Biomarker,"[2060, 2062]"
5,Text,albumin,Biomarker,"[2065, 2071]"
5,Text,neoadjuvant therapy,Therapy,"[2133, 2151]"
5,Text,resected,Cancer_Surgery,"[2254, 2261]"
5,Text,colon surgery,Cancer_Surgery,"[2353, 2365]"
5,Text,Histologic grade,Grade,"[2372, 2387]"
5,Text,primary tumor,Tumor_Finding,"[2415, 2427]"
5,Text,lesion,Tumor_Finding,"[2568, 2573]"
5,Text,parenchymal‑sparing resections,Cancer_Surgery,"[2652, 2681]"
5,Text,chemotherapy,Therapy,"[2717, 2728]"
5,Text,radiologic response,Response_To_Treatment,"[2770, 2788]"
5,Text,major resection,Cancer_Surgery,"[2929, 2943]"
5,Text,hepatectomy,Cancer_Surgery,"[2995, 3005]"
5,Text,Thoracic CT,Imaging_Test,"[3087, 3097]"
5,Text,Brain imaging,Imaging_Test,"[3181, 3193]"
5,Ref_Text,Response,Response_To_Treatment,"[259, 266]"
5,Ref_Text,systemic therapy,Therapy,"[292, 307]"
5,Ref_Text,tumor,Tumor_Finding,"[328, 332]"
5,Ref_Text,Liver MRI,Imaging_Test,"[392, 400]"
5,Ref_Text,lesions,Tumor_Finding,"[453, 459]"
5,Ref_Text,metastasis,Metastasis,"[482, 491]"
5,Ref_Text,CEA,Biomarker,"[519, 521]"
5,Ref_Text,kinetics,Response_To_Treatment,"[523, 530]"
5,Ref_Text,thoracic,Staging,"[597, 604]"
5,Ref_Text,200,Biomarker_Result,"[631, 633]"
6,Text,FOLFOX,Therapy,"[59, 64]"
6,Text,bevacizumab,Therapy,"[68, 78]"
6,Text,T4 N2,Staging,"[139, 143]"
6,Text,metastases,Metastasis,"[177, 186]"
6,Text,Restage,Staging,"[198, 204]"
6,Text,liver MRI,Imaging_Test,"[253, 261]"
6,Text,chemotherapy,Therapy,"[269, 280]"
6,Text,stable,Response_To_Treatment,"[306, 311]"
6,Text,responding,Response_To_Treatment,"[316, 325]"
6,Text,surgery,Cancer_Surgery,"[393, 399]"
6,Text,resection – right hemicolectomy,Cancer_Surgery,"[458, 488]"
6,Text,extended right hemicolectomy,Cancer_Surgery,"[494, 521]"
6,Text,left‑lateral/segment IVa liver resection,Cancer_Surgery,"[538, 577]"
6,Text,limited left hepatectomy,Cancer_Surgery,"[583, 606]"
6,Text,Staged,Staging,"[639, 644]"
6,Text,primary colon resection,Cancer_Surgery,"[658, 680]"
6,Text,liver resection,Cancer_Surgery,"[701, 715]"
6,Text,ultrasound,Imaging_Test,"[823, 832]"
6,Text,lesion,Tumor_Finding,"[845, 850]"
6,Text,R0 resection,Cancer_Surgery,"[1018, 1029]"
6,Text,lesions,Tumor_Finding,"[1061, 1067]"
6,Text,hepatic vein reconstruction,Cancer_Surgery,"[1128, 1154]"
6,Text,systemic therapy,Therapy,"[1213, 1228]"
6,Text,adjuvant,Therapy,"[1245, 1252]"
6,Text,stage IV,Staging,"[1307, 1314]"
6,Text,CEA,Biomarker,"[1406, 1408]"
6,Text,imaging,Imaging_Test,"[1414, 1420]"
6,Text,ECG,Imaging_Test,"[1643, 1645]"
6,Text,echocardiogram,Imaging_Test,"[1648, 1661]"
6,Text,bilirubin,Biomarker,"[1720, 1728]"
6,Text,INR,Biomarker,"[1731, 1733]"
6,Text,albumin,Biomarker,"[1736, 1742]"
6,Text,resected,Cancer_Surgery,"[1899, 1906]"
6,Text,colon surgery,Cancer_Surgery,"[1997, 2009]"
6,Text,high‑grade,Grade,"[2053, 2062]"
6,Text,metastasis,Metastasis,"[2186, 2195]"
6,Text,involvement,Invasion,"[2289, 2299]"
6,Text,cm,Tumor_Size,"[2389, 2390]"
6,Text,radiologic response,Response_To_Treatment,"[2503, 2521]"
6,Text,Definitive,Staging,"[2555, 2564]"
6,Text,brain imaging,Imaging_Test,"[2566, 2578]"
6,Text,metastatic,Metastasis,"[2591, 2600]"
6,Text,brain lesions,Tumor_Finding,"[2602, 2614]"
6,Text,resection,Cancer_Surgery,"[2738, 2746]"
6,Text,R0 liver resection,Cancer_Surgery,"[2771, 2788]"
6,Ref_Text,invasion,Invasion,"[216, 223]"
6,Ref_Text,tumor,Tumor_Finding,"[247, 251]"
6,Ref_Text,Response,Response_To_Treatment,"[256, 263]"
6,Ref_Text,systemic therapy,Therapy,"[289, 304]"
6,Ref_Text,left hepatectomy,Cancer_Surgery,"[407, 422]"
6,Ref_Text,metastasis,Metastasis,"[542, 551]"
6,Ref_Text,CEA,Biomarker,"[579, 581]"
6,Ref_Text,kinetics,Response_To_Treatment,"[583, 590]"
6,Ref_Text,thoracic,Staging,"[657, 664]"
6,Ref_Text,200,Biomarker_Result,"[691, 693]"
7,Text,AST/ALT,Biomarker,"[340, 346]"
7,Text,resected,Cancer_Surgery,"[447, 454]"
7,Text,resection,Cancer_Surgery,"[470, 478]"
7,Text,lesion,Tumor_Finding,"[560, 565]"
7,Text,Histologic grade,Grade,"[572, 587]"
7,Text,primary tumor,Tumor_Finding,"[615, 627]"
7,Text,Contrast‑enhanced liver MRI,Imaging_Test,"[676, 702]"
7,Text,CT,Imaging_Test,"[708, 709]"
7,Text,involvement,Invasion,"[917, 927]"
7,Text,systemic therapy,Therapy,"[984, 999]"
7,Text,response,Response_To_Treatment,"[1037, 1044]"
7,Text,Thoracic CT,Imaging_Test,"[1079, 1089]"
7,Text,PET/CT,Imaging_Test,"[1114, 1119]"
7,Text,metastases,Metastasis,"[1156, 1165]"
7,Text,Brain imaging,Imaging_Test,"[1172, 1184]"
7,Text,MRI,Imaging_Test,"[1187, 1189]"
7,Text,MDT,Therapy,"[1343, 1345]"
7,Ref_Text,Response,Response_To_Treatment,"[250, 257]"
7,Ref_Text,radiation,Therapy,"[283, 291]"
7,Ref_Text,systemic therapy,Therapy,"[295, 310]"
7,Ref_Text,tumor,Tumor_Finding,"[331, 335]"
7,Ref_Text,MRI,Imaging_Test,"[395, 397]"
7,Ref_Text,lesions,Tumor_Finding,"[477, 483]"
7,Ref_Text,metastasis,Metastasis,"[589, 598]"
7,Ref_Text,CEA,Biomarker,"[626, 628]"
7,Ref_Text,kinetics,Response_To_Treatment,"[630, 637]"
8,Text,resected,Cancer_Surgery,"[335, 342]"
8,Text,RAS,Oncogene,"[450, 452]"
8,Text,involvement,Invasion,"[560, 570]"
8,Text,Liver MRI,Imaging_Test,"[768, 776]"
8,Text,Brain imaging,Imaging_Test,"[874, 886]"
8,Text,MRI,Imaging_Test,"[889, 891]"
8,Text,CT,Imaging_Test,"[896, 897]"
8,Text,resection,Cancer_Surgery,"[1023, 1031]"
8,Ref_Text,extension,Invasion,"[207, 215]"
8,Ref_Text,tumor,Tumor_Finding,"[248, 252]"
8,Ref_Text,Response,Response_To_Treatment,"[257, 264]"
8,Ref_Text,primary tumor,Tumor_Finding,"[269, 281]"
8,Ref_Text,systemic therapy,Therapy,"[289, 304]"
8,Ref_Text,Liver MRI,Imaging_Test,"[389, 397]"
8,Ref_Text,metastasis,Metastasis,"[489, 498]"
8,Ref_Text,CEA,Biomarker,"[526, 528]"
8,Ref_Text,kinetics,Response_To_Treatment,"[530, 537]"
8,Ref_Text,CT chest/abdomen,Imaging_Test,"[595, 610]"
9,Text,staging,Staging,"[49, 55]"
9,Text,metastases,Metastasis,"[91, 100]"
9,Text,resection,Cancer_Surgery,"[123, 131]"
9,Text,Laparoscopic or open sigmoid colectomy,Cancer_Surgery,"[141, 178]"
9,Text,oncologic lymphadenectomy,Cancer_Surgery,"[185, 209]"
9,Text,T3N1,Staging,"[225, 228]"
9,Text,liver resection,Cancer_Surgery,"[259, 273]"
9,Text,segment VI,Histological_Type,"[278, 287]"
9,Text,lesions,Tumor_Finding,"[289, 295]"
9,Text,segmentectomy,Cancer_Surgery,"[298, 310]"
9,Text,wedge resection,Cancer_Surgery,"[315, 329]"
9,Text,ultrasound,Imaging_Test,"[371, 380]"
9,Text,lesion,Tumor_Finding,"[393, 398]"
9,Text,primary tumor,Tumor_Finding,"[448, 460]"
9,Text,colon resection,Cancer_Surgery,"[576, 590]"
9,Text,neoadjuvant chemotherapy,Therapy,"[672, 695]"
9,Text,surgery,Cancer_Surgery,"[716, 722]"
9,Text,small,Tumor_Size,"[744, 748]"
9,Text,systemic therapy,Therapy,"[800, 815]"
9,Text,poor differentiation,Grade,"[890, 909]"
9,Text,CEA,Biomarker,"[932, 934]"
9,Text,elevated,Biomarker_Result,"[944, 951]"
9,Text,adjuvant FOLFOX,Therapy,"[963, 977]"
9,Text,biologic,Therapy,"[981, 988]"
9,Text,KRAS,Oncogene,"[1026, 1029]"
9,Text,CT,Imaging_Test,"[1135, 1136]"
9,Text,MRI,Imaging_Test,"[1141, 1143]"
9,Text,ECG,Imaging_Test,"[1355, 1357]"
9,Text,echocardiogram,Imaging_Test,"[1360, 1373]"
9,Text,bilirubin,Biomarker,"[1445, 1453]"
9,Text,AST/ALT,Biomarker,"[1456, 1462]"
9,Text,INR,Biomarker,"[1465, 1467]"
9,Text,albumin,Biomarker,"[1470, 1476]"
9,Text,chemo,Therapy,"[1546, 1550]"
9,Text,Primary Tumor,Tumor_Finding,"[1653, 1665]"
9,Text,resected,Cancer_Surgery,"[1723, 1730]"
9,Text,colon surgery,Cancer_Surgery,"[1822, 1834]"
9,Text,Histologic grade of differentiation,Grade,"[1841, 1875]"
9,Text,adjuvant therapy,Therapy,"[1913, 1928]"
9,Text,contrast‑enhanced liver MRI,Imaging_Test,"[2188, 2214]"
9,Text,triphasic CT,Imaging_Test,"[2219, 2230]"
9,Text,R0 resection,Cancer_Surgery,"[2255, 2266]"
9,Text,Thoracic imaging,Imaging_Test,"[2347, 2362]"
9,Text,CT chest,Imaging_Test,"[2365, 2372]"
9,Text,bone scan,Imaging_Test,"[2477, 2485]"
9,Text,brain MRI,Imaging_Test,"[2488, 2496]"
9,Ref_Text,Response,Response_To_Treatment,"[201, 208]"
9,Ref_Text,tumor,Tumor_Finding,"[229, 233]"
9,Ref_Text,systemic therapy,Therapy,"[241, 256]"
9,Ref_Text,Liver MRI,Imaging_Test,"[341, 349]"
9,Ref_Text,lesions,Tumor_Finding,"[387, 393]"
9,Ref_Text,metastasis,Metastasis,"[447, 456]"
9,Ref_Text,CEA,Biomarker,"[484, 486]"
9,Ref_Text,kinetics,Response_To_Treatment,"[488, 495]"
9,Ref_Text,thoracic,Staging,"[562, 569]"
9,Ref_Text,high,Biomarker_Result,"[592, 595]"
10,Text,ECG,Imaging_Test,"[146, 148]"
10,Text,echocardiogram,Imaging_Test,"[151, 164]"
10,Text,bilirubin,Biomarker,"[232, 240]"
10,Text,AST/ALT,Biomarker,"[243, 249]"
10,Text,INR,Biomarker,"[252, 254]"
10,Text,albumin,Biomarker,"[257, 263]"
10,Text,resected,Cancer_Surgery,"[376, 383]"
10,Text,colorectal surgery,Cancer_Surgery,"[481, 498]"
10,Text,involvement,Invasion,"[561, 571]"
10,Text,lesion,Tumor_Finding,"[648, 653]"
10,Text,liver MRI,Imaging_Test,"[656, 664]"
10,Text,systemic therapy,Therapy,"[795, 810]"
10,Text,radiologic response,Response_To_Treatment,"[816, 834]"
10,Text,chest CT,Imaging_Test,"[877, 884]"
10,Text,PET‑CT,Imaging_Test,"[890, 895]"
10,Text,metastases,Metastasis,"[920, 929]"
10,Text,bone,Imaging_Test,"[944, 947]"
10,Text,bone scan,Imaging_Test,"[950, 958]"
10,Text,PET,Imaging_Test,"[963, 965]"
10,Text,brain,Imaging_Test,"[972, 976]"
10,Text,MRI,Imaging_Test,"[979, 981]"
10,Ref_Text,extension,Invasion,"[207, 215]"
10,Ref_Text,tumor,Tumor_Finding,"[232, 236]"
10,Ref_Text,Response,Response_To_Treatment,"[260, 267]"
10,Ref_Text,primary tumor,Tumor_Finding,"[272, 284]"
10,Ref_Text,systemic therapy,Therapy,"[292, 307]"
10,Ref_Text,BRAF,Oncogene,"[321, 324]"
10,Ref_Text,status,Biomarker_Result,"[326, 331]"
10,Ref_Text,Metastatic Disease,Metastasis,"[366, 383]"
10,Ref_Text,MRI,Imaging_Test,"[398, 400]"
10,Ref_Text,lesion,Tumor_Finding,"[430, 435]"
10,Ref_Text,metastasis,Metastasis,"[503, 512]"
10,Ref_Text,CEA,Biomarker,"[540, 542]"
10,Ref_Text,kinetics,Response_To_Treatment,"[544, 551]"
10,Ref_Text,chest imaging,Imaging_Test,"[618, 630]"
11,Text,resected,Cancer_Surgery,"[388, 395]"
11,Text,Contrast‑enhanced liver MRI,Imaging_Test,"[601, 627]"
11,Text,chemotherapy,Therapy,"[835, 846]"
11,Text,Brain imaging,Imaging_Test,"[959, 971]"
11,Text,MRI,Imaging_Test,"[982, 984]"
11,Text,cerebral metastasis,Metastasis,"[1036, 1054]"
11,Text,surgery,Cancer_Surgery,"[1194, 1200]"
11,Ref_Text,Response,Response_To_Treatment,"[201, 208]"
11,Ref_Text,tumor,Tumor_Finding,"[229, 233]"
11,Ref_Text,systemic therapy,Therapy,"[241, 256]"
11,Ref_Text,wedge resections,Cancer_Surgery,"[436, 451]"
11,Ref_Text,left hepatectomy,Cancer_Surgery,"[460, 475]"
11,Ref_Text,metastasis,Metastasis,"[498, 507]"
11,Ref_Text,CEA,Biomarker,"[535, 537]"
11,Ref_Text,kinetics,Response_To_Treatment,"[539, 546]"
12,Text,ECG,Imaging_Test,"[152, 154]"
12,Text,echocardiogram,Imaging_Test,"[157, 170]"
12,Text,bilirubin,Biomarker,"[248, 256]"
12,Text,AST/ALT,Biomarker,"[259, 265]"
12,Text,albumin,Biomarker,"[268, 274]"
12,Text,INR,Biomarker,"[277, 279]"
12,Text,resected,Cancer_Surgery,"[437, 444]"
12,Text,Histologic grade,Grade,"[514, 529]"
12,Text,metastasis,Metastasis,"[575, 584]"
12,Text,synchronous,Response_To_Treatment,"[587, 597]"
12,Text,Metastatic Disease,Metastasis,"[628, 645]"
12,Text,involvement,Invasion,"[672, 682]"
12,Text,segment‑II,Staging,"[691, 700]"
12,Text,lesion,Tumor_Finding,"[702, 707]"
12,Text,liver MRI,Imaging_Test,"[824, 832]"
12,Text,size,Tumor_Size,"[884, 887]"
12,Text,chemotherapy,Therapy,"[952, 963]"
12,Text,radiologic response,Response_To_Treatment,"[1003, 1021]"
12,Text,thoraco‑abdominal‑pelvic CT,Imaging_Test,"[1068, 1094]"
12,Text,PET‑CT,Imaging_Test,"[1100, 1105]"
12,Text,metastases,Metastasis,"[1129, 1138]"
12,Text,Imaging,Imaging_Test,"[1145, 1151]"
12,Text,bone scan,Imaging_Test,"[1184, 1192]"
12,Text,MRI brain,Imaging_Test,"[1195, 1203]"
12,Text,PET,Imaging_Test,"[1208, 1210]"
12,Text,CT,Imaging_Test,"[1289, 1290]"
12,Text,MRI,Imaging_Test,"[1295, 1297]"
12,Ref_Text,Response,Response_To_Treatment,"[277, 284]"
12,Ref_Text,therapy,Therapy,"[332, 338]"
12,Ref_Text,tumor,Tumor_Finding,"[359, 363]"
12,Ref_Text,Liver MRI,Imaging_Test,"[423, 431]"
12,Ref_Text,segment II,Staging,"[462, 471]"
12,Ref_Text,lesion,Tumor_Finding,"[473, 478]"
12,Ref_Text,metastasis,Metastasis,"[532, 541]"
12,Ref_Text,systemic therapy,Therapy,"[549, 564]"
12,Ref_Text,CEA,Biomarker,"[569, 571]"
12,Ref_Text,kinetics,Response_To_Treatment,"[573, 580]"
13,Text,neoadjuvant chemotherapy,Therapy,"[176, 199]"
13,Ref_Text,Tumor,Tumor_Finding,"[186, 190]"
13,Ref_Text,involvement,Invasion,"[216, 226]"
13,Ref_Text,Response,Response_To_Treatment,"[246, 253]"
13,Ref_Text,systemic therapy,Therapy,"[272, 287]"
13,Ref_Text,tumor,Tumor_Finding,"[308, 312]"
13,Ref_Text,MRI,Imaging_Test,"[381, 383]"
13,Ref_Text,lesions,Tumor_Finding,"[443, 449]"
13,Ref_Text,hepatectomy,Cancer_Surgery,"[478, 488]"
13,Ref_Text,metastasis,Metastasis,"[525, 534]"
13,Ref_Text,CEA,Biomarker,"[562, 564]"
13,Ref_Text,kinetics,Response_To_Treatment,"[566, 573]"
13,Ref_Text,very high,Biomarker_Result,"[667, 675]"
14,Text,ECG,Imaging_Test,"[190, 192]"
14,Text,echocardiogram,Imaging_Test,"[195, 208]"
14,Text,bilirubin,Biomarker,"[273, 281]"
14,Text,AST/ALT,Biomarker,"[284, 290]"
14,Text,INR,Biomarker,"[293, 295]"
14,Text,albumin,Biomarker,"[298, 304]"
14,Text,neoadjuvant therapy,Therapy,"[366, 384]"
14,Text,Primary Tumor,Tumor_Finding,"[408, 420]"
14,Text,surgically resected,Cancer_Surgery,"[483, 501]"
14,Text,colon surgery,Cancer_Surgery,"[592, 604]"
14,Text,Histologic grade,Grade,"[611, 626]"
14,Text,primary tumor,Tumor_Finding,"[654, 666]"
14,Text,metastases,Metastasis,"[726, 735]"
14,Text,synchronous,Response_To_Treatment,"[738, 748]"
14,Text,liver MRI,Imaging_Test,"[788, 796]"
14,Text,lesion,Tumor_Finding,"[822, 827]"
14,Text,lesions,Tumor_Finding,"[890, 896]"
14,Text,invasion,Invasion,"[937, 944]"
14,Text,MRCP,Imaging_Test,"[1079, 1082]"
14,Text,chemotherapy,Therapy,"[1111, 1122]"
14,Text,radiologic response,Response_To_Treatment,"[1162, 1180]"
14,Text,Brain imaging,Imaging_Test,"[1230, 1242]"
14,Text,MRI,Imaging_Test,"[1245, 1247]"
14,Text,metastatic,Metastasis,"[1276, 1285]"
14,Text,brain lesions,Tumor_Finding,"[1287, 1299]"
14,Ref_Text,extension,Invasion,"[207, 215]"
14,Ref_Text,Response,Response_To_Treatment,"[242, 249]"
14,Ref_Text,primary tumor,Tumor_Finding,"[254, 266]"
14,Ref_Text,systemic therapy,Therapy,"[274, 289]"
14,Ref_Text,RAS,Oncogene,"[294, 296]"
14,Ref_Text,Liver MRI,Imaging_Test,"[380, 388]"
14,Ref_Text,lesions,Tumor_Finding,"[453, 459]"
14,Ref_Text,metastasis,Metastasis,"[482, 491]"
14,Ref_Text,CEA,Biomarker,"[519, 521]"
14,Ref_Text,kinetics,Response_To_Treatment,"[523, 530]"
14,Ref_Text,CT chest/abdomen,Imaging_Test,"[588, 603]"
15,Text,bilirubin,Biomarker,"[264, 272]"
15,Text,INR,Biomarker,"[275, 277]"
15,Text,albumin,Biomarker,"[280, 286]"
15,Text,Tumor,Tumor_Finding,"[337, 341]"
15,Text,local excision,Cancer_Surgery,"[389, 402]"
15,Text,TME,Cancer_Surgery,"[407, 409]"
15,Text,Histologic grade,Grade,"[417, 432]"
15,Text,Pelvic MRI,Imaging_Test,"[522, 531]"
15,Text,involvement,Invasion,"[560, 570]"
15,Text,lesion,Tumor_Finding,"[682, 687]"
15,Text,invasion,Invasion,"[721, 728]"
15,Text,Contrast‑enhanced liver MRI,Imaging_Test,"[793, 819]"
15,Text,size,Tumor_Size,"[840, 843]"
15,Text,mets,Metastasis,"[885, 888]"
15,Text,chemotherapy,Therapy,"[916, 927]"
15,Text,response,Response_To_Treatment,"[946, 953]"
15,Text,Thoracic CT,Imaging_Test,"[988, 998]"
15,Text,PET‑CT,Imaging_Test,"[1004, 1009]"
15,Text,metastases,Metastasis,"[1034, 1043]"
15,Text,Bone imaging,Imaging_Test,"[1050, 1061]"
15,Text,bone scan,Imaging_Test,"[1064, 1072]"
15,Text,PET,Imaging_Test,"[1077, 1079]"
15,Text,Brain imaging,Imaging_Test,"[1111, 1123]"
15,Ref_Text,Primary Tumor,Tumor_Finding,"[178, 190]"
15,Ref_Text,involvement,Invasion,"[255, 265]"
15,Ref_Text,T2N0,Staging,"[288, 291]"
15,Ref_Text,Response,Response_To_Treatment,"[304, 311]"
15,Ref_Text,therapy,Therapy,"[359, 365]"
15,Ref_Text,tumor,Tumor_Finding,"[386, 390]"
15,Ref_Text,Liver MRI,Imaging_Test,"[450, 458]"
15,Ref_Text,lesion,Tumor_Finding,"[499, 504]"
15,Ref_Text,metastasis,Metastasis,"[562, 571]"
15,Ref_Text,systemic therapy,Therapy,"[579, 594]"
